K,t_s,I1,Q1,I2,Q2
300,0.03931,-68.9523577,-25.6297521,-15.909786,-71.7782586
300,0.03932,-57.3005168,-46.184374,7.64881531,-73.1333874
300,0.03933,-39.7529315,-61.921982,30.4154946,-66.9426205
300,0.03934,-18.0864454,-71.3362971,50.0526693,-53.8582744
300,0.03935,5.41155553,-73.4146299,64.5618816,-35.2374318
300,0.03936,28.396265,-67.895994,72.4144858,-12.9540774
300,0.03937,48.4508095,-55.3681737,72.7675476,10.6367201
300,0.03938,63.45403,-37.1766888,65.6886967,33.1235299
300,0.03939,71.9420591,-15.1665691,51.829783,52.2123302
300,0.0394,73.0423042,8.36865938,32.6406174,65.9168952
300,0.03941,66.6081407,31.0787722,10.0708006,72.8426399
300,0.03942,53.3461707,50.5783424,-13.4860569,72.2859144
300,0.03943,34.5639624,64.8911415,-35.6522792,64.3144288
300,0.03944,12.2260507,72.5245911,-54.1686867,49.7255103
300,0.03945,-11.3589111,72.6452885,-67.1406679,30.0303136
300,0.03946,-33.7620615,65.3140853,-73.1960024,7.19203285
300,0.03947,-52.7265156,51.2526741,-71.756387,-16.3416705
300,0.03948,-66.2353433,31.9179104,-62.8613302,-38.221195
300,0.03949,-72.9398425,9.28977611,-47.5379107,-56.170973
300,0.0395,-72.1031766,-14.3094555,-27.3311893,-68.3115007
300,0.03951,-63.8788577,-36.4458558,-4.2820319,-73.4446236
300,0.03952,-49.0596276,-54.8008029,19.1876429,-71.0393432
300,0.03953,-29.1852853,-67.4923316,40.7273535,-61.2969154
300,0.03954,-6.29048568,-73.2665331,58.0086009,-45.2361518
300,0.03955,17.222755,-71.5100443,69.3785116,-24.543685
300,0.03956,38.9742279,-62.4114122,73.6064791,-1.29303029
300,0.03957,56.718552,-46.8541278,70.2288476,22.1014836
300,0.03958,68.6429341,-26.4766668,59.6096513,43.1926608
300,0.03959,73.4853574,-3.35419256,42.8733058,59.859828
300,0.0396,70.7725589,20.0676006,21.6953282,70.3494898
300,0.03961,60.764105,41.435446,-1.70349163,73.5765104
300,0.03962,44.5277871,58.5533536,-24.9270418,69.2426365
300,0.03963,23.718788,69.6163424,-45.5911035,57.7863945
300,0.03964,0.489945357,73.5593894,-61.5410457,40.3694776
300,0.03965,-22.8334063,69.9339332,-71.1225095,18.8142136
300,0.03966,-43.8361372,59.1102451,-73.3950064,-4.67491164
300,0.03967,-60.3157783,42.2061253,-68.1452888,-27.6579033
300,0.03968,-70.5489611,20.9214739,-55.878419,-47.8321446
300,0.03969,-73.511348,-2.50804404,-37.856896,-63.04328
300,0.0397,-68.9407398,-25.6501267,-15.9459099,-71.7694714
300,0.03971,-57.2795316,-46.1851659,7.66225443,-73.1273973
300,0.03972,-39.7087656,-61.928108,30.4122359,-66.9277014
300,0.03973,-18.0578405,-71.2963718,50.0457291,-53.8130905
300,0.03974,5.43063316,-73.3474845,64.5058739,-35.2071599
300,0.03975,28.4132973,-67.8719715,72.3502161,-12.9816182
300,0.03976,48.4441209,-55.3712069,72.7093826,10.5901401
300,0.03977,63.5030375,-37.1695704,65.6036391,33.0341695
300,0.03978,72.0171306,-15.1678571,51.7549359,52.1697082
300,0.03979,73.1313238,8.40180963,32.5968833,65.8531264
300,0.0398,66.7046704,31.1528388,10.0777192,72.7679867
300,0.03981,53.4193334,50.6665705,-13.4843645,72.2239261
300,0.03982,34.6103307,64.9636403,-35.6586396,64.2370387
300,0.03983,12.2699088,72.607219,-54.1986225,49.6112162
300,0.03984,-11.3602628,72.7447419,-67.1078842,29.9207639
300,0.03985,-33.80155,65.3965256,-73.1367799,7.16414353
300,0.03986,-52.7832399,51.3291352,-71.6784591,-16.3526523
300,0.03987,-66.2945334,31.9689458,-62.7993343,-38.1934111
300,0.03988,-72.9762923,9.30684496,-47.4618004,-56.1014248
300,0.03989,-72.1676005,-14.2671533,-27.2294377,-68.2391777
300,0.0399,-63.920961,-36.3994314,-4.20850571,-73.3412115
300,0.03991,-49.0770559,-54.7654137,19.2104287,-70.9181665
300,0.03992,-29.2029206,-67.4823995,40.6766368,-61.1844043
300,0.03993,-6.32180122,-73.2457215,57.9871676,-45.1427518
300,0.03994,17.2107014,-71.4641785,69.341276,-24.4706655
300,0.03995,38.9617918,-62.3397289,73.500243,-1.2481576
300,0.03996,56.6599317,-46.8081439,70.1267428,22.0818687
300,0.03997,68.5543552,-26.4606458,59.516221,43.1583013
300,0.03998,73.4230813,-3.39028694,42.7944503,59.7757603
300,0.03999,70.7190413,20.0354733,21.639024,70.2657754
300,0.04,60.7520529,41.439426,-1.70628987,73.5097098
300,0.04001,44.4720389,58.5483167,-24.8833582,69.1883008
300,0.04002,23.627569,69.6110887,-45.5241686,57.751423
300,0.04003,0.358730547,73.5327691,-61.4790557,40.3720795
300,0.04004,-22.9233378,69.8540819,-71.0663243,18.8074028
300,0.04005,-43.8705331,59.0100185,-73.3584553,-4.66256365
300,0.04006,-60.2878464,42.0849389,-68.0991377,-27.6723316
300,0.04007,-70.5346391,20.8317409,-55.8058957,-47.8254894
300,0.04008,-73.4977152,-2.5728221,-37.7809859,-63.0286883
300,0.04009,-68.887313,-25.7077515,-15.8847274,-71.7964445
300,0.0401,-57.1656628,-46.2166328,7.6602752,-73.1155832
300,0.04011,-39.6102007,-61.9431811,30.4305631,-66.9405355
300,0.04012,-17.9611744,-71.3291517,50.0764839,-53.8442979
300,0.04013,5.57262065,-73.3107799,64.5576293,-35.2105526
300,0.04014,28.5351733,-67.7603356,72.3890185,-12.954758
300,0.04015,48.5181054,-55.241679,72.785443,10.641718
300,0.04016,63.5051501,-37.0417292,65.666031,33.1461773
300,0.04017,71.9678868,-15.041181,51.7939916,52.2157969
300,0.04018,73.0599242,8.51281506,32.5949027,65.8992228
300,0.04019,66.6235776,31.2018494,10.0680429,72.835413
300,0.0402,53.3042035,50.678947,-13.5484736,72.2913048
300,0.04021,34.5357448,64.9386698,-35.707011,64.2696005
300,0.04022,12.2129159,72.52286,-54.2282694,49.6487373
300,0.04023,-11.395692,72.5984215,-67.1768342,29.8989105
300,0.04024,-33.8302957,65.2437376,-73.1749004,7.07964747
300,0.04025,-52.7515952,51.1568992,-71.6825757,-16.4096185
300,0.04026,-66.2406443,31.8325556,-62.7948862,-38.2908944
300,0.04027,-72.9319003,9.22888538,-47.4340317,-56.2032709
300,0.04028,-72.1221143,-14.3532542,-27.1947042,-68.3541463
300,0.04029,-63.8762524,-36.452526,-4.18750881,-73.4904026
300,0.0403,-49.051415,-54.8110896,19.288473,-71.0493853
300,0.04031,-29.1648247,-67.5221105,40.8118703,-61.245709
300,0.04032,-6.27648302,-73.3033998,58.0834383,-45.1603446
300,0.04033,17.2193495,-71.5002579,69.4090461,-24.4489973
300,0.04034,38.9802617,-62.3915289,73.5658879,-1.23901649
300,0.04035,56.7499595,-46.8158003,70.1702235,22.0939818
300,0.04036,68.6495133,-26.4446076,59.557199,43.1794284
300,0.04037,73.5011423,-3.33402439,42.7910712,59.8047802
300,0.04038,70.7722402,20.1422606,21.6540936,70.260813
300,0.04039,60.7505451,41.5064101,-1.69224968,73.4953835
300,0.0404,44.4737055,58.6427167,-24.8547077,69.1706226
300,0.04041,23.6042466,69.7075625,-45.485627,57.7480807
300,0.04042,0.326991858,73.5808987,-61.4377269,40.4049215
300,0.04043,-22.981208,69.8840423,-71.0633967,18.8766036
300,0.04044,-43.9324975,59.0344368,-73.3958539,-4.57308293
300,0.04045,-60.3675144,42.0792151,-68.2008378,-27.5795099
300,0.04046,-70.5962728,20.7827123,-55.9697052,-47.7507583
300,0.04047,-73.5327387,-2.61296894,-37.9621876,-63.0187148
300,0.04048,-68.8917475,-25.7547564,-16.0438353,-71.7623348
300,0.04049,-57.1781611,-46.2355417,7.55251955,-73.1480062
300,0.0405,-39.5789897,-61.941797,30.3296068,-67.020584
300,0.04051,-17.97143,-71.3039537,49.9863417,-53.9830605
300,0.04052,5.54313703,-73.3175265,64.5095184,-35.3799646
300,0.04053,28.4839305,-67.7961466,72.378831,-13.1152065
300,0.04054,48.5040185,-55.283699,72.7965847,10.4925711
300,0.04055,63.5113961,-37.0637205,65.6991728,33.0243524
300,0.04056,71.9943993,-15.0582512,51.8702494,52.1036123
300,0.04057,73.0452219,8.50680926,32.702753,65.8670758
300,0.04058,66.5982705,31.1945592,10.1626116,72.8342963
300,0.04059,53.2825727,50.6833067,-13.4046444,72.3079753
300,0.0406,34.4998452,64.9539568,-35.6466439,64.356965
300,0.04061,12.1360741,72.537777,-54.2042443,49.7462241
300,0.04062,-11.4924917,72.6295965,-67.1611547,30.010811
300,0.04063,-33.9117468,65.2724252,-73.2164438,7.17418122
300,0.04064,-52.8448265,51.198956,-71.7244579,-16.3887304
300,0.04065,-66.3575714,31.8413295,-62.8339897,-38.2814208
300,0.04066,-73.0331402,9.21052246,-47.4881139,-56.1923454
300,0.04067,-72.188831,-14.3740424,-27.2556644,-68.3479586
300,0.04068,-63.9560676,-36.5162683,-4.20038071,-73.4772134
300,0.04069,-49.1048528,-54.8691991,19.2748507,-71.0053122
300,0.0407,-29.2013744,-67.6234633,40.7683021,-61.2201526
300,0.04071,-6.2761144,-73.3681614,58.0465703,-45.155767
300,0.04072,17.270911,-71.5957035,69.3511803,-24.4425947
300,0.04073,39.0510306,-62.4270088,73.5374063,-1.23332082
300,0.04074,56.7620111,-46.8269524,70.139475,22.108181
300,0.04075,68.6804922,-26.4561652,59.5479631,43.2021783
300,0.04076,73.5224756,-3.34018841,42.824917,59.8610791
300,0.04077,70.7753045,20.1235226,21.6663816,70.31772
300,0.04078,60.7611349,41.5009868,-1.7213402,73.5709152
300,0.04079,44.4756992,58.6010265,-24.9460974,69.2455874
300,0.0408,23.6228711,69.6783505,-45.5676881,57.7538036
300,0.04081,0.367768099,73.5562815,-61.5256345,40.3588771
300,0.04082,-22.9830396,69.8777291,-71.1690698,18.8349522
300,0.04083,-43.9206668,59.0463772,-73.4471149,-4.64445347
300,0.04084,-60.3367359,42.1079678,-68.2074424,-27.6525596
300,0.04085,-70.527427,20.8462126,-55.9437472,-47.8417689
300,0.04086,-73.4737437,-2.5381058,-37.9099859,-63.0717686
300,0.04087,-68.8759815,-25.6928121,-15.9726211,-71.7958214
300,0.04088,-57.1949524,-46.1757747,7.57690377,-73.1793651
300,0.04089,-39.6321225,-61.9155119,30.3335135,-67.017672
300,0.0409,-17.9865913,-71.2855383,49.967671,-53.9956983
300,0.04091,5.48964495,-73.3232148,64.4767406,-35.386777
300,0.04092,28.4493655,-67.7702879,72.3530363,-13.1176102
300,0.04093,48.4445734,-55.2763014,72.8004087,10.4785433
300,0.04094,63.4276616,-37.1274692,65.7485234,32.9762146
300,0.04095,71.9408867,-15.1449823,51.9296485,52.1253269
300,0.04096,73.026865,8.4042437,32.7726025,65.8817606
300,0.04097,66.61758,31.1063324,10.2166842,72.8645453
300,0.04098,53.3610285,50.5800128,-13.3962639,72.3579508
300,0.04099,34.6215159,64.8773951,-35.6284088,64.3848278
300,0.041,12.3011108,72.483677,-54.1746585,49.7945227
300,0.04101,-11.275955,72.673161,-67.1119602,30.1195254
300,0.04102,-33.6991819,65.340286,-73.2288032,7.31863636
300,0.04103,-52.6211599,51.3151482,-71.7618097,-16.2446632
300,0.04104,-66.1635304,31.9911345,-62.9249758,-38.1314935
300,0.04105,-72.8867487,9.38932699,-47.6058845,-56.0602815
300,0.04106,-72.146367,-14.1732759,-27.4181542,-68.2830416
300,0.04107,-63.9438818,-36.2832472,-4.38489961,-73.452542
300,0.04108,-49.1897984,-54.6888153,19.0958477,-71.0571066
300,0.04109,-29.3160886,-67.4558399,40.6219786,-61.3675658
300,0.0411,-6.44383385,-73.2734865,57.9893751,-45.3098985
300,0.04111,17.0895358,-71.5075468,69.3662933,-24.6218661
300,0.04112,38.8462012,-62.4052385,73.5715816,-1.39372836
300,0.04113,56.6098466,-46.8844381,70.2094808,22.0113947
300,0.04114,68.573132,-26.5604351,59.6270747,43.1142128
300,0.04115,73.4693007,-3.49042408,42.8899959,59.7779103
300,0.04116,70.8299472,19.9579414,21.7795092,70.2555035
300,0.04117,60.8363591,41.3838362,-1.58862981,73.5366883
300,0.04118,44.5996677,58.5159597,-24.7838247,69.2242535
300,0.04119,23.7866969,69.6312907,-45.4232454,57.829452
300,0.0412,0.508796294,73.5855761,-61.4091514,40.4842355
300,0.04121,-22.7892392,69.9735399,-71.0628333,18.9653052
300,0.04122,-43.7964909,59.1248831,-73.4331574,-4.50426912
300,0.04123,-60.2334765,42.1802475,-68.2273683,-27.5376716
300,0.04124,-70.5178577,20.9147668,-55.9984373,-47.7237821
300,0.04125,-73.4947048,-2.47056282,-37.9765039,-63.0164852
300,0.04126,-68.9459775,-25.6207125,-16.0899365,-71.7811151
300,0.04127,-57.2690273,-46.0915301,7.47845513,-73.1876121
300,0.04128,-39.7082969,-61.865764,30.2859482,-67.0622944
300,0.04129,-18.1107355,-71.255189,49.9815625,-54.0529605
300,0.0413,5.35974014,-73.3246719,64.4964771,-35.4279301
300,0.04131,28.2840945,-67.8265218,72.3735004,-13.1864792
300,0.04132,48.3320499,-55.3837238,72.8323236,10.3848796
300,0.04133,63.3753148,-37.2282242,65.7788307,32.9374639
300,0.04134,71.8760558,-15.2494497,51.9758693,52.0509191
300,0.04135,73.0261434,8.29279461,32.7824084,65.8575259
300,0.04136,66.6505696,30.9868405,10.220549,72.8480012
300,0.04137,53.4045934,50.523743,-13.3654404,72.3410665
300,0.04138,34.6536686,64.8669569,-35.5645394,64.376794
300,0.04139,12.3076563,72.497941,-54.1654291,49.8002254
300,0.0414,-11.2908383,72.6782779,-67.1401752,30.0725558
300,0.04141,-33.7229154,65.3371942,-73.1904086,7.26733486
300,0.04142,-52.6446388,51.2876306,-71.7174052,-16.2874346
300,0.04143,-66.176518,31.9507559,-62.8952821,-38.1588772
300,0.04144,-72.8675364,9.34913117,-47.5865792,-56.1175492
300,0.04145,-72.1006203,-14.1830883,-27.3498175,-68.2689452
300,0.04146,-63.9064256,-36.2773008,-4.29830262,-73.44284
300,0.04147,-49.1610921,-54.6640082,19.191704,-71.0121795
300,0.04148,-29.3295036,-67.4103496,40.7078806,-61.2680529
300,0.04149,-6.44691414,-73.2048113,57.9927883,-45.2334988
300,0.0415,17.0897004,-71.4718498,69.3093767,-24.5472917
300,0.04151,38.8359905,-62.3567111,73.495039,-1.33779975
300,0.04152,56.6169407,-46.8706389,70.1522385,22.0206439
300,0.04153,68.5285203,-26.573745,59.5985917,43.1028321
300,0.04154,73.4363671,-3.51150134,42.868693,59.7677634
300,0.04155,70.8029843,19.923601,21.7429163,70.2889461
300,0.04156,60.856699,41.328281,-1.62267236,73.5437512
300,0.04157,44.6062993,58.4478847,-24.8196512,69.2325715
300,0.04158,23.7899962,69.5721191,-45.4690179,57.7950959
300,0.04159,0.534794745,73.5598366,-61.4128262,40.4170909
300,0.0416,-22.7672213,69.9325515,-71.0624878,18.8911985
300,0.04161,-43.7512624,59.1358526,-73.3869536,-4.56469975
300,0.04162,-60.2180962,42.2433318,-68.1618646,-27.5773851
300,0.04163,-70.49026,20.9852967,-55.9293554,-47.737486
300,0.04164,-73.4825613,-2.41963963,-37.9281901,-62.9626363
300,0.04165,-68.9315357,-25.5690837,-16.0571342,-71.7171912
300,0.04166,-57.2803303,-46.0657215,7.46610458,-73.1190111
300,0.04167,-39.7606806,-61.825206,30.2528149,-66.9694987
300,0.04168,-18.1749329,-71.253202,49.9078239,-53.9714686
300,0.04169,5.33138342,-73.3408503,64.4099026,-35.3977393
300,0.0417,28.2713613,-67.9096091,72.3056988,-13.1568045
300,0.04171,48.309295,-55.4470078,72.7562647,10.45362
300,0.04172,63.3913497,-37.2850397,65.7182985,32.9438459
300,0.04173,71.9053902,-15.2901371,51.8945218,52.0711131
300,0.04174,73.0468986,8.26312045,32.7338815,65.813038
300,0.04175,66.6586958,30.9610251,10.1830321,72.7937494
300,0.04176,53.438272,50.5016337,-13.3879923,72.2576932
300,0.04177,34.6893628,64.8142309,-35.5774973,64.2874945
300,0.04178,12.3831694,72.4519393,-54.1217427,49.7388476
300,0.04179,-11.1722708,72.6294459,-67.0750147,30.0336269
300,0.0418,-33.6219746,65.3541578,-73.1513984,7.2524453
300,0.04181,-52.6147034,51.3314296,-71.6749774,-16.3060462
300,0.04182,-66.1348795,32.0604243,-62.8294165,-38.2069513
300,0.04183,-72.8815832,9.5256593,-47.5021111,-56.1634015
300,0.04184,-72.1326767,-14.0567571,-27.2889047,-68.3023321
300,0.04185,-63.9802058,-36.1680122,-4.24851636,-73.4194853
300,0.04186,-49.2119448,-54.5725594,19.1985379,-70.9765114
300,0.04187,-29.4130675,-67.3647829,40.6687861,-61.2538858
300,0.04188,-6.57779555,-73.2263366,57.970866,-45.2303972
300,0.04189,16.9550984,-71.5617598,69.3039693,-24.5542113
300,0.0419,38.7184819,-62.5055812,73.4800099,-1.35758391
300,0.04191,56.4972237,-47.0373964,70.0981082,21.991443
300,0.04192,68.4760905,-26.7274729,59.55109,43.0485321
300,0.04193,73.4303563,-3.68060593,42.862517,59.6910306
300,0.04194,70.8332134,19.7448322,21.7364646,70.1931364
300,0.04195,60.9566747,41.1858347,-1.60765556,73.4730147
300,0.04196,44.7632897,58.3489616,-24.7910298,69.1684258
300,0.04197,23.951761,69.5064174,-45.4586332,57.744329
300,0.04198,0.708640556,73.520714,-61.3728866,40.3840365
300,0.04199,-22.6149131,69.960744,-71.0232583,18.8747157
300,0.042,-43.616345,59.2150285,-73.3758272,-4.6007014
300,0.04201,-60.1436308,42.3465485,-68.1394426,-27.5958898
300,0.04202,-70.4330952,21.0820148,-55.9043053,-47.7697367
300,0.04203,-73.4970147,-2.3382663,-37.8813148,-62.9884666
300,0.04204,-68.986318,-25.5009624,-15.9725824,-71.7256646
300,0.04205,-57.3646916,-46.0440099,7.54672321,-73.0915974
300,0.04206,-39.8256545,-61.8499688,30.2948334,-66.9328998
300,0.04207,-18.1789892,-71.249006,49.9516739,-53.8990623
300,0.04208,5.29073658,-73.3562925,64.4560408,-35.3432612
300,0.04209,28.2524815,-67.8995077,72.3169009,-13.1174275
300,0.0421,48.3034833,-55.4754405,72.7397191,10.4425165
300,0.04211,63.3781086,-37.3213839,65.6999902,32.93726
300,0.04212,71.9294384,-15.3324491,51.9199243,52.0371713
300,0.04213,73.101854,8.22812182,32.782945,65.814696
300,0.04214,66.71094,30.933535,10.2697027,72.8201647
300,0.04215,53.458548,50.4550544,-13.3137217,72.3237886
300,0.04216,34.6864549,64.7690372,-35.5446599,64.3781437
300,0.04217,12.3854269,72.4392492,-54.1083009,49.8175896
300,0.04218,-11.2166564,72.5906857,-67.1132399,30.1440884
300,0.04219,-33.6298244,65.2940378,-73.2046233,7.32210194
300,0.0422,-52.5840911,51.2887829,-71.7927149,-16.2141602
300,0.04221,-66.1320498,31.9997778,-62.964967,-38.0940793
300,0.04222,-72.8627461,9.40778618,-47.6802531,-56.0576699
300,0.04223,-72.1086027,-14.1982948,-27.437207,-68.2282041
300,0.04224,-63.9059035,-36.2809946,-4.44194419,-73.4098496
300,0.04225,-49.1551273,-54.6358298,19.03051,-71.043594
300,0.04226,-29.3301441,-67.4030203,40.584738,-61.375258
300,0.04227,-6.46405052,-73.2048054,57.9250903,-45.3589225
300,0.04228,17.0376087,-71.51987,69.2930644,-24.6828256
300,0.04229,38.8210071,-62.4499394,73.5772383,-1.46865235
300,0.0423,56.6349048,-46.9683078,70.2471903,21.8935733
300,0.04231,68.5821491,-26.6005469,59.7093771,42.9922946
300,0.04232,73.4556418,-3.52967417,43.0322492,59.6902037
300,0.04233,70.7972769,19.8722617,21.9324467,70.2181934
300,0.04234,60.8651629,41.2877791,-1.45703353,73.5678091
300,0.04235,44.6491152,58.425945,-24.6895494,69.3242066
300,0.04236,23.8765657,69.5581464,-45.3807245,57.8961306
300,0.04237,0.657777187,73.5501249,-61.3626047,40.5405012
300,0.04238,-22.6350022,69.9686104,-71.0622993,19.0049726
300,0.04239,-43.6250374,59.1795664,-73.4256455,-4.46206784
300,0.0424,-60.1302163,42.3262848,-68.2166007,-27.474032
300,0.04241,-70.3940492,21.084571,-56.0461624,-47.623589
300,0.04242,-73.4520931,-2.30071944,-38.0666816,-62.9092355
300,0.04243,-68.9889102,-25.4703347,-16.2076217,-71.6952121
300,0.04244,-57.3394016,-46.0191176,7.32022545,-73.1438492
300,0.04245,-39.8205522,-61.801407,30.1127596,-67.0723706
300,0.04246,-18.1897503,-71.2533173,49.8350962,-54.072951
300,0.04247,5.29473456,-73.3281133,64.4144446,-35.5128048
300,0.04248,28.252346,-67.8819588,72.331675,-13.2744905
300,0.04249,48.2655142,-55.4408618,72.8237419,10.32651
300,0.0425,63.3719126,-37.3137185,65.7927684,32.8650667
300,0.04251,71.9249484,-15.3420395,51.9776885,51.9872339
300,0.04252,73.1051393,8.20444729,32.812763,65.7933737
300,0.04253,66.7444991,30.9426269,10.2818509,72.7884806
300,0.04254,53.5267341,50.4962803,-13.3155147,72.2965015
300,0.04255,34.791889,64.835733,-35.531183,64.3560271
300,0.04256,12.4605265,72.5114038,-54.07682,49.7899372
300,0.04257,-11.1408556,72.7332752,-67.012658,30.0521004
300,0.04258,-33.5911128,65.4529815,-73.0974532,7.28118237
300,0.04259,-52.5803132,51.4473882,-71.6798217,-16.2562402
300,0.0426,-66.1780383,32.1629214,-62.8137037,-38.137765
300,0.04261,-72.948294,9.52301495,-47.5029988,-56.0784174
300,0.04262,-72.1966198,-14.0733702,-27.3301424,-68.2404831
300,0.04263,-64.0589566,-36.2200887,-4.35288477,-73.3774831
300,0.04264,-49.3004721,-54.6233494,19.1053075,-70.9651142
300,0.04265,-29.4820517,-67.4094683,40.580967,-61.259358
300,0.04266,-6.6145282,-73.2863204,57.8543713,-45.258804
300,0.04267,16.9249749,-71.612507,69.1983886,-24.6148388
300,0.04268,38.7003463,-62.5870118,73.4470335,-1.47416891
300,0.04269,56.5142499,-47.1320824,70.1279408,21.8606347
300,0.0427,68.4914472,-26.7988016,59.6415623,42.9459227
300,0.04271,73.4917187,-3.7519714,42.9605855,59.6342873
300,0.04272,70.8946312,19.7012438,21.8920785,70.2058346
300,0.04273,61.0366131,41.1665929,-1.46174655,73.5403792
300,0.04274,44.8422607,58.3881506,-24.6889441,69.291459
300,0.04275,24.0462587,69.5780274,-45.3763985,57.9114315
300,0.04276,0.772119555,73.5915141,-61.3751068,40.5751465
300,0.04277,-22.5611594,70.0169251,-71.0880228,19.0265084
300,0.04278,-43.5699294,59.280957,-73.4625819,-4.45936349
300,0.04279,-60.1124098,42.4348476,-68.2873048,-27.5209178
300,0.0428,-70.4487032,21.2224841,-56.0398281,-47.7136672
300,0.04281,-73.5543841,-2.16100358,-38.0377266,-62.9987292
300,0.04282,-69.0871817,-25.369595,-16.1383253,-71.7887147
300,0.04283,-57.4888177,-45.9527856,7.43749571,-73.2141895
300,0.04284,-39.9337045,-61.7644757,30.2708517,-67.0799832
300,0.04285,-18.3122827,-71.2326004,49.9451416,-54.0259517
300,0.04286,5.22778241,-73.3579401,64.4910067,-35.4376694
300,0.04287,28.19658,-67.9420651,72.3821648,-13.1998525
300,0.04288,48.2819375,-55.4983065,72.873644,10.4089275
300,0.04289,63.3884306,-37.3542026,65.7861492,32.9795846
300,0.0429,71.9819737,-15.356869,51.9640831,52.0918952
300,0.04291,73.1237424,8.25884583,32.8006808,65.8738547
300,0.04292,66.7316147,31.0079568,10.2574693,72.8631601
300,0.04293,53.447287,50.5530281,-13.3465382,72.363952
300,0.04294,34.704366,64.8981469,-35.5670169,64.3960358
300,0.04295,12.3753112,72.5022557,-54.1168297,49.8517064
300,0.04296,-11.2538155,72.6724043,-67.0899708,30.149751
300,0.04297,-33.652809,65.3510865,-73.2030469,7.34875864
300,0.04298,-52.6095973,51.2976193,-71.7549293,-16.2085959
300,0.04299,-66.145943,32.035902,-62.9401539,-38.1153327
300,0.043,-72.8769091,9.47038136,-47.6413837,-56.0567363
300,0.04301,-72.1407831,-14.0834328,-27.4621283,-68.2872767
300,0.04302,-63.9631391,-36.2274216,-4.41712347,-73.4585508
300,0.04303,-49.2208728,-54.6225718,19.0518873,-71.0730067
300,0.04304,-29.4018472,-67.4101221,40.5790819,-61.3997771
300,0.04305,-6.53673682,-73.2528468,57.9364632,-45.3790765
300,0.04306,17.0085107,-71.5480501,69.3120694,-24.7041899
300,0.04307,38.804267,-62.5076906,73.5852218,-1.45473863
300,0.04308,56.6072329,-46.998195,70.238691,21.929171
300,0.04309,68.5795912,-26.6774064,59.6852384,43.0420569
300,0.0431,73.5028688,-3.58150212,42.9580535,59.7281187
300,0.04311,70.840773,19.8765317,21.8477061,70.2551578
300,0.04312,60.9261817,41.2892634,-1.5133466,73.5776234
300,0.04313,44.7142806,58.4635887,-24.7648228,69.3189126
300,0.04314,23.9027785,69.6102423,-45.4507286,57.8855969
300,0.04315,0.639341922,73.5884027,-61.4088028,40.5028832
300,0.04316,-22.6937324,70.0112408,-71.093808,19.0006416
300,0.04317,-43.7102732,59.2263516,-73.4282437,-4.45199381
300,0.04318,-60.2118572,42.3249992,-68.217992,-27.4681955
300,0.04319,-70.5122984,21.0741894,-56.0278698,-47.6719513
300,0.0432,-73.5630994,-2.3186118,-38.0394956,-62.9454002
300,0.04321,-69.0633491,-25.4862874,-16.142697,-71.7764676
300,0.04322,-57.4154216,-46.0143139,7.39642593,-73.2057782
300,0.04323,-39.8663268,-61.8293987,30.1966983,-67.0719553
300,0.04324,-18.1640201,-71.2833361,49.8794442,-54.0572364
300,0.04325,5.34494089,-73.3425542,64.465303,-35.4780838
300,0.04326,28.3020328,-67.8920652,72.3901885,-13.2415763
300,0.04327,48.3335547,-55.4229112,72.8672013,10.3897172
300,0.04328,63.4129983,-37.2565066,65.8317049,32.94163
300,0.04329,71.9497688,-15.2612248,52.016022,52.0921841
300,0.0433,73.0689548,8.31200082,32.8179874,65.8739628
300,0.04331,66.7098311,31.0404351,10.2649596,72.8244208
300,0.04332,53.4712663,50.5873781,-13.3175996,72.3060623
300,0.04333,34.6718962,64.9281338,-35.5689664,64.3688447
300,0.04334,12.340153,72.5602712,-54.1476746,49.8205697
300,0.04335,-11.2751077,72.7342073,-67.087339,30.1084213
300,0.04336,-33.7231652,65.4232756,-73.1613608,7.31575162
300,0.04337,-52.6768528,51.3738312,-71.6820132,-16.2149513
300,0.04338,-66.2218267,32.0500049,-62.859814,-38.0784217
300,0.04339,-72.9515252,9.44724864,-47.5306969,-55.9955186
300,0.0434,-72.1864861,-14.1293354,-27.3529619,-68.1854142
300,0.04341,-64.0009009,-36.2738605,-4.33351684,-73.3441342
300,0.04342,-49.1982966,-54.678688,19.1203916,-70.926283
300,0.04343,-29.3578808,-67.4588936,40.5975743,-61.2335737
300,0.04344,-6.50313632,-73.2668991,57.8856162,-45.2045683
300,0.04345,17.0350259,-71.554343,69.2315135,-24.5523798
300,0.04346,38.8411562,-62.4920007,73.4505443,-1.35501233
300,0.04347,56.6332736,-46.9784815,70.0769204,21.9553649
300,0.04348,68.6136884,-26.6414036,59.5375392,43.0120037
300,0.04349,73.5339567,-3.52069203,42.8773291,59.6700784
300,0.0435,70.8714224,19.9593796,21.7871278,70.200141
300,0.04351,60.9022018,41.3451343,-1.53829833,73.5070235
300,0.04352,44.6582928,58.4661888,-24.7403271,69.2016552
300,0.04353,23.8473087,69.6128196,-45.3752249,57.8048615
300,0.04354,0.589462604,73.5722723,-61.3637759,40.4539691
300,0.04355,-22.7361914,69.9416882,-71.0067963,18.9752885
300,0.04356,-43.6974998,59.1444977,-73.3306733,-4.50292698
300,0.04357,-60.1929587,42.2797461,-68.1521774,-27.4677587
300,0.04358,-70.4831654,21.0350647,-55.9682348,-47.6272985
