x_mm,y_mm,z_mm,value_normalized,raw_max,units
-4.7920,-6.3724,69.3820,4.728384e-01,1.341712e+13,Pa
10.3987,1.1727,26.7949,2.754410e-01,1.341712e+13,Pa
-0.1096,-7.8894,35.7423,1.774889e-01,1.341712e+13,Pa
2.7758,0.0013,88.3159,2.141476e-01,1.341712e+13,Pa
3.8318,-2.4015,13.5586,7.723937e-02,1.341712e+13,Pa
3.7726,2.2662,13.5009,7.647241e-02,1.341712e+13,Pa
5.3225,-7.9053,21.2358,1.228137e-01,1.341712e+13,Pa
-3.8723,2.3470,13.5797,7.652952e-02,1.341712e+13,Pa
3.6322,8.1093,39.4245,2.918470e-01,1.341712e+13,Pa
-1.7717,3.7160,88.6657,2.014963e-01,1.341712e+13,Pa
-4.1041,0.3236,88.6657,2.160689e-01,1.341712e+13,Pa
2.3323,3.3924,88.6657,2.054884e-01,1.341712e+13,Pa
-2.6774,4.3068,9.8254,5.161814e-02,1.341712e+13,Pa
-0.7345,-8.2795,30.8569,1.873084e-01,1.341712e+13,Pa
2.4065,-9.4919,35.8319,1.825800e-01,1.341712e+13,Pa
-0.1026,5.3269,28.6348,1.788568e-01,1.341712e+13,Pa
-1.8796,-2.7380,21.1829,1.494944e-01,1.341712e+13,Pa
-7.0725,-8.8295,20.9807,1.286454e-01,1.341712e+13,Pa
7.0756,8.8215,20.9837,1.224047e-01,1.341712e+13,Pa
-5.4162,4.9678,86.0011,2.464316e-01,1.341712e+13,Pa
1.5947,7.1745,86.0015,2.236104e-01,1.341712e+13,Pa
-7.0112,-2.2052,86.0011,3.009127e-01,1.341712e+13,Pa
-8.9500,1.0157,39.4402,5.194099e-01,1.341712e+13,Pa
4.6422,6.2027,11.6029,6.160375e-02,1.341712e+13,Pa
-0.5513,6.9936,19.8941,1.207160e-01,1.341712e+13,Pa
-1.6687,-0.2063,22.9659,1.609234e-01,1.341712e+13,Pa
8.9714,-4.3112,28.6203,2.909451e-01,1.341712e+13,Pa
-4.6194,7.9968,20.3304,1.143671e-01,1.341712e+13,Pa
1.9468,6.6948,23.7688,1.570919e-01,1.341712e+13,Pa
2.4102,-10.5371,20.3696,1.160590e-01,1.341712e+13,Pa
-4.5124,-1.6841,9.0782,5.485664e-02,1.341712e+13,Pa
-6.8580,0.3236,87.2793,2.668193e-01,1.341712e+13,Pa
-3.1487,6.1010,87.2793,1.968220e-01,1.341712e+13,Pa
3.7093,5.7774,87.2793,2.178144e-01,1.341712e+13,Pa
-2.4522,-4.4583,9.8079,5.071799e-02,1.341712e+13,Pa
-0.8483,-4.7272,9.0494,4.647184e-02,1.341712e+13,Pa
3.6697,-3.0983,9.0494,5.017701e-02,1.341712e+13,Pa
6.2315,-5.0449,36.9137,3.268048e-01,1.341712e+13,Pa
-3.8430,-2.3257,13.6114,7.908142e-02,1.341712e+13,Pa
4.8873,1.1841,86.0431,2.637117e-01,1.341712e+13,Pa
2.2329,-2.3205,100.4165,7.740699e-02,1.341712e+13,Pa
-3.1261,0.7735,100.4165,8.625933e-02,1.341712e+13,Pa
-3.1261,-0.7735,100.4165,8.749692e-02,1.341712e+13,Pa
0.8932,-3.0940,100.4165,7.461426e-02,1.341712e+13,Pa
7.6412,1.1841,86.9899,2.952607e-01,1.341712e+13,Pa
-3.2795,-0.1991,25.2307,1.866293e-01,1.341712e+13,Pa
1.4112,0.2868,36.7896,2.026239e-01,1.341712e+13,Pa
5.6534,-3.7347,21.2507,1.482181e-01,1.341712e+13,Pa
0.9380,-4.7272,9.0494,4.554353e-02,1.341712e+13,Pa
-0.0193,-7.1990,14.3430,7.301525e-02,1.341712e+13,Pa
8.5556,1.4414,25.0847,2.182941e-01,1.341712e+13,Pa
9.7849,2.8432,39.8927,6.045803e-01,1.341712e+13,Pa
3.0268,7.1139,11.7134,6.072748e-02,1.341712e+13,Pa
-3.6192,-3.2311,9.0782,5.111845e-02,1.341712e+13,Pa
-0.0599,-2.7884,16.6788,1.051331e-01,1.341712e+13,Pa
0.5205,-3.8917,20.0553,1.353385e-01,1.341712e+13,Pa
0.0734,2.7626,16.6824,1.006010e-01,1.341712e+13,Pa
6.8346,-2.1832,92.4798,1.603163e-01,1.341712e+13,Pa
-1.0190,-1.0113,36.7164,1.951067e-01,1.341712e+13,Pa
-0.6781,-9.9797,28.4755,1.782205e-01,1.341712e+13,Pa
8.1897,6.0035,34.8720,4.069200e-01,1.341712e+13,Pa
-0.0517,7.2070,14.3713,6.802677e-02,1.341712e+13,Pa
8.1927,-5.9983,34.8722,3.718714e-01,1.341712e+13,Pa
11.2621,0.0041,45.0361,8.173937e-01,1.341712e+13,Pa
-11.2626,-0.0041,45.0342,8.204253e-01,1.341712e+13,Pa
-5.1620,8.8027,28.9562,1.841495e-01,1.341712e+13,Pa
-3.1261,-2.3205,99.0767,9.589416e-02,1.341712e+13,Pa
-0.4466,-3.8675,99.0767,8.690897e-02,1.341712e+13,Pa
3.5727,1.5470,99.0767,9.731601e-02,1.341712e+13,Pa
3.5727,-1.5470,99.0767,9.778915e-02,1.341712e+13,Pa
-5.5484,9.6080,21.5531,1.043923e-01,1.341712e+13,Pa
-4.7230,1.7184,7.9598,5.415283e-02,1.341712e+13,Pa
-9.5137,3.8070,32.4197,3.828416e-01,1.341712e+13,Pa
6.7672,-8.5726,23.0139,1.367471e-01,1.341712e+13,Pa
3.9137,-6.6595,9.7109,4.723491e-02,1.341712e+13,Pa
4.9213,-1.0216,89.6541,2.110010e-01,1.341712e+13,Pa
-1.7020,-4.4140,89.6541,1.819515e-01,1.341712e+13,Pa
7.8318,-2.1442,38.5430,4.402033e-01,1.341712e+13,Pa
3.4057,3.3911,7.8263,5.223311e-02,1.341712e+13,Pa
4.3974,-7.8716,42.8520,2.753548e-01,1.341712e+13,Pa
-7.4004,-6.9771,39.8185,5.046991e-01,1.341712e+13,Pa
6.9704,0.0000,91.2419,1.919717e-01,1.341712e+13,Pa
2.0375,-8.5849,21.8675,1.331823e-01,1.341712e+13,Pa
-2.3939,8.6976,20.4262,1.163366e-01,1.341712e+13,Pa
5.0558,-7.5442,93.2330,9.457336e-02,1.341712e+13,Pa
3.8414,-8.5629,22.4238,1.340679e-01,1.341712e+13,Pa
4.8885,7.6122,23.7316,1.601406e-01,1.341712e+13,Pa
0.8571,1.2345,24.3697,1.729582e-01,1.341712e+13,Pa
-7.3051,-5.4567,19.7740,1.296556e-01,1.341712e+13,Pa
-3.8298,3.2654,7.9598,5.152279e-02,1.341712e+13,Pa
4.5629,-1.5513,9.0494,5.512779e-02,1.341712e+13,Pa
-6.3364,6.4197,20.4300,1.245357e-01,1.341712e+13,Pa
7.3109,5.4494,19.7918,1.278522e-01,1.341712e+13,Pa
10.7662,-0.0000,58.0699,9.948954e-01,1.341712e+13,Pa
-6.4317,2.6925,18.6176,1.272016e-01,1.341712e+13,Pa
-11.2287,0.0638,17.6545,1.006952e-01,1.341712e+13,Pa
11.2287,-0.0690,17.6514,1.005978e-01,1.341712e+13,Pa
6.4362,-2.7003,18.6287,1.290588e-01,1.341712e+13,Pa
8.6375,-3.6065,40.9818,5.313435e-01,1.341712e+13,Pa
7.6412,-3.2273,86.9899,2.862277e-01,1.341712e+13,Pa
7.9000,3.7922,17.1155,1.011661e-01,1.341712e+13,Pa
-4.1669,0.1996,7.2125,4.900667e-02,1.341712e+13,Pa
-7.8969,-3.8053,17.1155,1.033834e-01,1.341712e+13,Pa
7.3646,-3.7813,15.2977,8.432680e-02,1.341712e+13,Pa
-9.2342,-0.2042,19.1882,1.327705e-01,1.341712e+13,Pa
-7.3752,3.7625,15.3086,8.474517e-02,1.341712e+13,Pa
3.8426,-6.5343,12.0859,5.562983e-02,1.341712e+13,Pa
-2.6972,2.6114,9.3281,4.947853e-02,1.341712e+13,Pa
9.2367,0.1998,19.1999,1.327245e-01,1.341712e+13,Pa
-1.7011,0.1074,27.6158,1.978380e-01,1.341712e+13,Pa
-3.0789,-6.7989,88.2678,1.889943e-01,1.341712e+13,Pa
