candidate_id,rank,score_total,status,outer_diameter_mm,cells,groove_depth_mm,h_over_d,sspp_status,carrier_hz,envelope_hz,epsilon_g,crystal_id,crystal_mode_hz,mask,saw_operator,witness_layer_type,readout_methods,top_observables,top_nulls,claim_status
V6C_0059,210,0.464109,MODEL_CANDIDATE,288,37,12,0.490728,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0060,211,0.464109,MODEL_CANDIDATE,288,37,12,0.490728,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0056,212,0.455359,MODEL_CANDIDATE,288,37,12,0.490728,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0106,213,0.451104,MODEL_CANDIDATE,377,37,14,0.437359,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0107,214,0.451104,MODEL_CANDIDATE,377,37,14,0.437359,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0108,215,0.451104,MODEL_CANDIDATE,377,37,14,0.437359,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0109,216,0.451104,MODEL_CANDIDATE,377,37,14,0.437359,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0110,217,0.451104,MODEL_CANDIDATE,377,37,14,0.437359,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0156,218,0.449989,MODEL_CANDIDATE,466,37,18,0.454924,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0157,219,0.449989,MODEL_CANDIDATE,466,37,18,0.454924,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0158,220,0.449989,MODEL_CANDIDATE,466,37,18,0.454924,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0159,221,0.449989,MODEL_CANDIDATE,466,37,18,0.454924,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0160,222,0.449989,MODEL_CANDIDATE,466,37,18,0.454924,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0255,223,0.443377,MODEL_CANDIDATE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,,S_PARAMETERS,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0260,224,0.443377,MODEL_CANDIDATE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,,S_PARAMETERS,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0102,225,0.441732,MODEL_CANDIDATE,377,37,12,0.37488,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0103,226,0.441732,MODEL_CANDIDATE,377,37,12,0.37488,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0104,227,0.441732,MODEL_CANDIDATE,377,37,12,0.37488,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0105,228,0.441732,MODEL_CANDIDATE,377,37,12,0.37488,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0054,229,0.439573,MODEL_CANDIDATE,288,37,8,0.327152,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0055,230,0.439573,MODEL_CANDIDATE,288,37,8,0.327152,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0266,231,0.438377,NEEDS_SOURCE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,ATR,ATR,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0267,232,0.438377,NEEDS_SOURCE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_SNOM,S_SNOM,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0271,233,0.438377,NEEDS_SOURCE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,ATR,ATR,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0272,234,0.438377,NEEDS_SOURCE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_SNOM,S_SNOM,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0151,235,0.434824,MODEL_CANDIDATE,466,37,14,0.353829,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0152,236,0.434824,MODEL_CANDIDATE,466,37,14,0.353829,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0153,237,0.434824,MODEL_CANDIDATE,466,37,14,0.353829,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0154,238,0.434824,MODEL_CANDIDATE,466,37,14,0.353829,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0155,239,0.434824,MODEL_CANDIDATE,466,37,14,0.353829,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0268,240,0.433377,NEEDS_SOURCE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,THYR_FUTURE,THYR_FUTURE,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0269,241,0.433377,NEEDS_SOURCE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,RAMAN_FTIR,RAMAN_FTIR,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0273,242,0.433377,NEEDS_SOURCE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,THYR_FUTURE,THYR_FUTURE,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0274,243,0.433377,NEEDS_SOURCE,288,37,14,0.572516,WELL_FORMED_CANDIDATE,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,RAMAN_FTIR,RAMAN_FTIR,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0101,244,0.432982,MODEL_CANDIDATE,377,37,12,0.37488,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0051,245,0.430823,MODEL_CANDIDATE,288,37,8,0.327152,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0052,246,0.430823,MODEL_CANDIDATE,288,37,8,0.327152,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0053,247,0.430823,MODEL_CANDIDATE,288,37,8,0.327152,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0147,248,0.427242,MODEL_CANDIDATE,466,37,12,0.303282,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0148,249,0.427242,MODEL_CANDIDATE,466,37,12,0.303282,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0149,250,0.427242,MODEL_CANDIDATE,466,37,12,0.303282,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0150,251,0.427242,MODEL_CANDIDATE,466,37,12,0.303282,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0099,252,0.422988,MODEL_CANDIDATE,377,37,8,0.24992,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0100,253,0.422988,MODEL_CANDIDATE,377,37,8,0.24992,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0001,254,0.419338,MODEL_CANDIDATE,188,37,4,0.250584,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0002,255,0.419338,MODEL_CANDIDATE,188,37,4,0.250584,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0003,256,0.419338,MODEL_CANDIDATE,188,37,4,0.250584,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0004,257,0.419338,MODEL_CANDIDATE,188,37,4,0.250584,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0005,258,0.419338,MODEL_CANDIDATE,188,37,4,0.250584,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0146,259,0.418492,MODEL_CANDIDATE,466,37,12,0.303282,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0096,260,0.414238,MODEL_CANDIDATE,377,37,8,0.24992,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0097,261,0.414238,MODEL_CANDIDATE,377,37,8,0.24992,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0098,262,0.414238,MODEL_CANDIDATE,377,37,8,0.24992,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0144,263,0.412078,MODEL_CANDIDATE,466,37,8,0.202188,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0145,264,0.412078,MODEL_CANDIDATE,466,37,8,0.202188,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0046,265,0.406286,MODEL_CANDIDATE,288,37,4,0.163576,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0047,266,0.406286,MODEL_CANDIDATE,288,37,4,0.163576,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0048,267,0.406286,MODEL_CANDIDATE,288,37,4,0.163576,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,2.1,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0049,268,0.406286,MODEL_CANDIDATE,288,37,4,0.163576,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,3.8,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0050,269,0.406286,MODEL_CANDIDATE,288,37,4,0.163576,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,4.5,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0141,270,0.403328,MODEL_CANDIDATE,466,37,8,0.202188,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.0,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
V6C_0142,271,0.403328,MODEL_CANDIDATE,466,37,8,0.202188,SHALLOW_NOT_WELL_FORMED,1683456.0,4096.0,1.33,,,ALL_37,NONE,NONE,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,S_PARAMETERS|SIDEBANDS|NEAR_FIELD_B,NULL_ALL_ACTIVE_RING|NULL_NO_CRYSTAL_DRIVE|NULL_OFF_FREQUENCY_CRYSTAL,SIMULATION_ESTIMATE
