x_mm,y_mm,z_mm,value_normalized,raw_max,units
-7.2760,-2.4836,74.2653,3.438229e-01,8.891320e+14,J/m^3
-7.0208,0.0539,83.0935,1.344910e-01,8.891320e+14,J/m^3
-0.0262,4.6647,14.1685,3.779179e-03,8.891320e+14,J/m^3
-1.1455,-8.5127,22.1515,1.339431e-02,8.891320e+14,J/m^3
1.4392,7.5424,74.2801,6.481150e-02,8.891320e+14,J/m^3
1.4903,-7.9299,61.2205,2.109036e-02,8.891320e+14,J/m^3
5.8125,5.0173,74.2801,2.556406e-01,8.891320e+14,J/m^3
7.6137,-2.6667,61.2208,4.981602e-01,8.891320e+14,J/m^3
7.6137,2.6666,61.2208,5.704976e-01,8.891320e+14,J/m^3
-2.5566,-7.7366,67.7613,1.041710e-01,8.891320e+14,J/m^3
3.5566,6.0522,83.0942,6.907510e-02,8.891320e+14,J/m^3
-2.1431,-6.2967,58.6693,7.800313e-02,8.891320e+14,J/m^3
-3.4640,6.1057,83.0939,4.943740e-02,8.891320e+14,J/m^3
-3.5580,-6.0518,83.0935,6.343416e-02,8.891320e+14,J/m^3
-1.5024,7.9299,61.2208,2.170738e-02,8.891320e+14,J/m^3
8.2792,0.9777,56.3188,5.893341e-01,8.891320e+14,J/m^3
-4.6811,2.9326,29.0632,3.864438e-02,8.891320e+14,J/m^3
6.0879,-5.3095,61.2208,2.908155e-01,8.891320e+14,J/m^3
-6.5165,-0.2825,37.7211,1.393436e-01,8.891320e+14,J/m^3
-3.6644,-7.8753,42.8509,1.259635e-01,8.891320e+14,J/m^3
-3.4268,6.0412,84.7232,4.397145e-02,8.891320e+14,J/m^3
-6.9464,0.0539,84.7229,1.002235e-01,8.891320e+14,J/m^3
3.5193,5.9878,84.7236,5.740582e-02,8.891320e+14,J/m^3
5.8123,-5.0176,74.2801,1.828819e-01,8.891320e+14,J/m^3
-3.2741,7.6904,56.3268,9.435678e-02,8.891320e+14,J/m^3
-1.4636,7.5424,74.2801,3.952750e-02,8.891320e+14,J/m^3
-5.8245,4.9976,74.2653,1.917311e-01,8.891320e+14,J/m^3
1.4157,-7.5430,74.2653,3.661882e-02,8.891320e+14,J/m^3
-5.8246,-4.9975,74.2653,2.470631e-01,8.891320e+14,J/m^3
