x_mm,y_mm,z_mm,value_normalized,raw_max,units
2.5297,7.7360,67.8065,2.641512e-01,9.606569e+00,m (mode-normalized)
-4.4330,-6.3687,40.3370,2.558510e-01,9.606569e+00,m (mode-normalized)
-4.4186,-4.9504,58.6771,3.597653e-01,9.606569e+00,m (mode-normalized)
6.3906,-1.2887,63.6300,3.202109e-01,9.606569e+00,m (mode-normalized)
6.3907,1.2885,63.6300,3.211924e-01,9.606569e+00,m (mode-normalized)
6.0879,5.3094,61.2208,3.461711e-01,9.606569e+00,m (mode-normalized)
1.5492,7.9299,61.2208,3.488521e-01,9.606569e+00,m (mode-normalized)
0.4616,-6.9360,20.1406,2.285969e-01,9.606569e+00,m (mode-normalized)
-6.1155,5.2719,61.2376,3.461288e-01,9.606569e+00,m (mode-normalized)
-1.5613,-7.9299,61.2205,3.446086e-01,9.606569e+00,m (mode-normalized)
2.5434,-7.7367,67.7931,2.547065e-01,9.606569e+00,m (mode-normalized)
7.2637,-2.5037,74.2801,1.975979e-01,9.606569e+00,m (mode-normalized)
7.2639,2.5034,74.2801,2.077789e-01,9.606569e+00,m (mode-normalized)
-8.3374,-0.9780,56.3335,3.652773e-01,9.606569e+00,m (mode-normalized)
-6.5356,3.1361,32.2838,1.509955e-01,9.606569e+00,m (mode-normalized)
-2.5703,7.7361,67.7747,2.617151e-01,9.606569e+00,m (mode-normalized)
4.3813,4.9986,58.6704,3.617334e-01,9.606569e+00,m (mode-normalized)
2.1333,6.2964,58.6704,3.639529e-01,9.606569e+00,m (mode-normalized)
7.0514,-0.0000,83.0942,2.739892e-01,9.606569e+00,m (mode-normalized)
-7.2759,2.4837,74.2653,1.980289e-01,9.606569e+00,m (mode-normalized)
-7.2760,-2.4836,74.2653,2.063652e-01,9.606569e+00,m (mode-normalized)
-7.0208,0.0539,83.0935,2.741767e-01,9.606569e+00,m (mode-normalized)
-0.0262,4.6647,14.1685,3.923449e-01,9.606569e+00,m (mode-normalized)
-1.1455,-8.5127,22.1515,1.809128e-01,9.606569e+00,m (mode-normalized)
1.4392,7.5424,74.2801,1.281575e-01,9.606569e+00,m (mode-normalized)
1.4903,-7.9299,61.2205,3.450643e-01,9.606569e+00,m (mode-normalized)
5.8125,5.0173,74.2801,1.865616e-01,9.606569e+00,m (mode-normalized)
7.6137,-2.6667,61.2208,3.437496e-01,9.606569e+00,m (mode-normalized)
7.6137,2.6666,61.2208,3.444635e-01,9.606569e+00,m (mode-normalized)
-2.5566,-7.7366,67.7613,2.574586e-01,9.606569e+00,m (mode-normalized)
3.5566,6.0522,83.0942,2.067757e-01,9.606569e+00,m (mode-normalized)
-2.1431,-6.2967,58.6693,3.618019e-01,9.606569e+00,m (mode-normalized)
-3.4640,6.1057,83.0939,1.854348e-01,9.606569e+00,m (mode-normalized)
-3.5580,-6.0518,83.0935,2.138968e-01,9.606569e+00,m (mode-normalized)
-1.5024,7.9299,61.2208,3.490116e-01,9.606569e+00,m (mode-normalized)
8.2792,0.9777,56.3188,3.657901e-01,9.606569e+00,m (mode-normalized)
-4.6811,2.9326,29.0632,1.030353e-01,9.606569e+00,m (mode-normalized)
6.0879,-5.3095,61.2208,3.444647e-01,9.606569e+00,m (mode-normalized)
-6.5165,-0.2825,37.7211,2.247899e-01,9.606569e+00,m (mode-normalized)
-3.6644,-7.8753,42.8509,2.925843e-01,9.606569e+00,m (mode-normalized)
-3.4268,6.0412,84.7232,2.351398e-01,9.606569e+00,m (mode-normalized)
-6.9464,0.0539,84.7229,3.129710e-01,9.606569e+00,m (mode-normalized)
3.5193,5.9878,84.7236,2.525182e-01,9.606569e+00,m (mode-normalized)
5.8123,-5.0176,74.2801,1.667752e-01,9.606569e+00,m (mode-normalized)
-3.2741,7.6904,56.3268,3.748731e-01,9.606569e+00,m (mode-normalized)
-1.4636,7.5424,74.2801,1.185735e-01,9.606569e+00,m (mode-normalized)
-5.8245,4.9976,74.2653,1.691336e-01,9.606569e+00,m (mode-normalized)
1.4157,-7.5430,74.2653,1.101851e-01,9.606569e+00,m (mode-normalized)
-5.8246,-4.9975,74.2653,1.836260e-01,9.606569e+00,m (mode-normalized)
-3.0342,-0.4544,8.5808,5.462792e-01,9.606569e+00,m (mode-normalized)
7.6073,-1.0216,85.7120,3.523050e-01,9.606569e+00,m (mode-normalized)
4.8534,-1.0216,84.7652,2.706279e-01,9.606569e+00,m (mode-normalized)
-1.4871,-7.5430,74.2653,1.204143e-01,9.606569e+00,m (mode-normalized)
-6.1755,1.2471,71.7416,2.121976e-01,9.606569e+00,m (mode-normalized)
-6.1755,-1.2470,71.7416,2.140860e-01,9.606569e+00,m (mode-normalized)
2.5029,-4.2138,12.1654,4.462985e-01,9.606569e+00,m (mode-normalized)
2.7233,10.4549,20.7069,2.371626e-01,9.606569e+00,m (mode-normalized)
-2.7201,-10.4629,20.7038,2.300887e-01,9.606569e+00,m (mode-normalized)
6.1846,-1.2643,71.7861,2.117773e-01,9.606569e+00,m (mode-normalized)
6.1847,1.2639,71.7861,2.154894e-01,9.606569e+00,m (mode-normalized)
3.4049,-7.7742,53.0711,3.746032e-01,9.606569e+00,m (mode-normalized)
-3.4121,7.7669,53.0699,3.740895e-01,9.606569e+00,m (mode-normalized)
-7.2201,7.0151,36.2878,2.076974e-01,9.606569e+00,m (mode-normalized)
7.5466,-3.5346,31.0682,1.634301e-01,9.606569e+00,m (mode-normalized)
-2.4452,-4.2708,12.2152,4.478724e-01,9.606569e+00,m (mode-normalized)
3.1172,0.1079,29.9508,8.036264e-02,9.606569e+00,m (mode-normalized)
4.8114,6.4781,66.1737,2.939506e-01,9.606569e+00,m (mode-normalized)
1.0538,8.5737,21.9044,1.941753e-01,9.606569e+00,m (mode-normalized)
10.3630,2.6587,28.4260,2.422592e-01,9.606569e+00,m (mode-normalized)
-8.4723,-0.9785,53.0660,3.658195e-01,9.606569e+00,m (mode-normalized)
3.2433,-7.7392,56.3178,3.738685e-01,9.606569e+00,m (mode-normalized)
5.8743,7.1569,36.3794,2.046821e-01,9.606569e+00,m (mode-normalized)
0.1146,-5.3064,30.7459,5.714053e-02,9.606569e+00,m (mode-normalized)
-4.7904,-6.4891,66.1501,2.886090e-01,9.606569e+00,m (mode-normalized)
8.4609,0.9782,53.0721,3.656943e-01,9.606569e+00,m (mode-normalized)
-9.2497,-1.2993,36.3219,2.374417e-01,9.606569e+00,m (mode-normalized)
-3.6269,-3.2268,86.0427,3.041636e-01,9.606569e+00,m (mode-normalized)
4.7398,-6.3897,69.4265,2.334834e-01,9.606569e+00,m (mode-normalized)
4.8452,-6.4782,66.1731,2.867500e-01,9.606569e+00,m (mode-normalized)
4.7601,6.3889,69.4392,2.451933e-01,9.606569e+00,m (mode-normalized)
2.5739,-4.3390,9.7904,5.092145e-01,9.606569e+00,m (mode-normalized)
-4.7718,6.3720,69.3947,2.389300e-01,9.606569e+00,m (mode-normalized)
-5.0039,-5.6118,86.9895,3.585424e-01,9.606569e+00,m (mode-normalized)
3.4863,8.1241,43.1787,2.916274e-01,9.606569e+00,m (mode-normalized)
4.2141,-10.5151,20.9258,2.190816e-01,9.606569e+00,m (mode-normalized)
-9.6978,-3.3844,34.9346,2.376341e-01,9.606569e+00,m (mode-normalized)
-4.8242,6.4892,66.1507,2.911963e-01,9.606569e+00,m (mode-normalized)
-1.5151,-2.0445,88.3159,3.573899e-01,9.606569e+00,m (mode-normalized)
-1.8672,-2.3630,30.1928,6.792341e-02,9.606569e+00,m (mode-normalized)
-2.6043,4.1782,12.2011,4.476218e-01,9.606569e+00,m (mode-normalized)
1.7863,0.0000,101.7562,8.413819e-01,9.606569e+00,m (mode-normalized)
-0.8932,1.5470,101.7562,8.394894e-01,9.606569e+00,m (mode-normalized)
-6.7932,2.5828,86.0011,3.393708e-01,9.606569e+00,m (mode-normalized)
-1.1592,7.1745,86.0015,2.578614e-01,9.606569e+00,m (mode-normalized)
5.6340,4.5907,86.0015,3.279324e-01,9.606569e+00,m (mode-normalized)
-4.7920,-6.3724,69.3820,2.399464e-01,9.606569e+00,m (mode-normalized)
10.3987,1.1727,26.7949,2.514761e-01,9.606569e+00,m (mode-normalized)
-0.1096,-7.8894,35.7423,1.619107e-01,9.606569e+00,m (mode-normalized)
2.7758,0.0013,88.3159,3.609822e-01,9.606569e+00,m (mode-normalized)
3.8318,-2.4015,13.5586,4.170156e-01,9.606569e+00,m (mode-normalized)
3.7726,2.2662,13.5009,4.226614e-01,9.606569e+00,m (mode-normalized)
5.3225,-7.9053,21.2358,2.282322e-01,9.606569e+00,m (mode-normalized)
-3.8723,2.3470,13.5797,4.178288e-01,9.606569e+00,m (mode-normalized)
3.6322,8.1093,39.4245,2.380823e-01,9.606569e+00,m (mode-normalized)
-1.7717,3.7160,88.6657,3.616853e-01,9.606569e+00,m (mode-normalized)
-4.1041,0.3236,88.6657,3.877018e-01,9.606569e+00,m (mode-normalized)
2.3323,3.3924,88.6657,3.698278e-01,9.606569e+00,m (mode-normalized)
-2.6774,4.3068,9.8254,5.099553e-01,9.606569e+00,m (mode-normalized)
-0.7345,-8.2795,30.8569,6.996729e-02,9.606569e+00,m (mode-normalized)
2.4065,-9.4919,35.8319,1.670519e-01,9.606569e+00,m (mode-normalized)
-0.1026,5.3269,28.6348,4.012608e-02,9.606569e+00,m (mode-normalized)
-1.8796,-2.7380,21.1829,2.110200e-01,9.606569e+00,m (mode-normalized)
-7.0725,-8.8295,20.9807,2.868687e-01,9.606569e+00,m (mode-normalized)
7.0756,8.8215,20.9837,2.912930e-01,9.606569e+00,m (mode-normalized)
-5.4162,4.9678,86.0011,3.064720e-01,9.606569e+00,m (mode-normalized)
1.5947,7.1745,86.0015,2.673813e-01,9.606569e+00,m (mode-normalized)
-7.0112,-2.2052,86.0011,3.564560e-01,9.606569e+00,m (mode-normalized)
-8.9500,1.0157,39.4402,2.652930e-01,9.606569e+00,m (mode-normalized)
4.6422,6.2027,11.6029,4.778916e-01,9.606569e+00,m (mode-normalized)
-0.5513,6.9936,19.8941,2.410479e-01,9.606569e+00,m (mode-normalized)
-1.6687,-0.2063,22.9659,1.639764e-01,9.606569e+00,m (mode-normalized)
8.9714,-4.3112,28.6203,1.956249e-01,9.606569e+00,m (mode-normalized)
-4.6194,7.9968,20.3304,2.467045e-01,9.606569e+00,m (mode-normalized)
