x_mm,y_mm,z_mm,value_normalized,raw_max,units
-6.1155,5.2719,61.2376,1.190706e-01,9.230388e+01,m^2
-1.5613,-7.9299,61.2205,1.191616e-01,9.230388e+01,m^2
2.5434,-7.7367,67.7931,7.226247e-02,9.230388e+01,m^2
7.2637,-2.5037,74.2801,2.761331e-02,9.230388e+01,m^2
7.2639,2.5034,74.2801,2.507366e-02,9.230388e+01,m^2
-8.3374,-0.9780,56.3335,1.371572e-01,9.230388e+01,m^2
-6.5356,3.1361,32.2838,1.853915e-02,9.230388e+01,m^2
-2.5703,7.7361,67.7747,7.297235e-02,9.230388e+01,m^2
4.3813,4.9986,58.6704,1.303728e-01,9.230388e+01,m^2
2.1333,6.2964,58.6704,1.303622e-01,9.230388e+01,m^2
7.0514,-0.0000,83.0942,4.602075e-02,9.230388e+01,m^2
-7.2759,2.4837,74.2653,2.734752e-02,9.230388e+01,m^2
-7.2760,-2.4836,74.2653,2.593783e-02,9.230388e+01,m^2
-7.0208,0.0539,83.0935,4.562374e-02,9.230388e+01,m^2
-0.0262,4.6647,14.1685,1.620458e-01,9.230388e+01,m^2
-1.1455,-8.5127,22.1515,5.161532e-02,9.230388e+01,m^2
1.4392,7.5424,74.2801,2.634246e-02,9.230388e+01,m^2
1.4903,-7.9299,61.2205,1.191596e-01,9.230388e+01,m^2
5.8125,5.0173,74.2801,2.864891e-02,9.230388e+01,m^2
7.6137,-2.6667,61.2208,1.192797e-01,9.230388e+01,m^2
7.6137,2.6666,61.2208,1.191607e-01,9.230388e+01,m^2
-2.5566,-7.7366,67.7613,7.265213e-02,9.230388e+01,m^2
3.5566,6.0522,83.0942,5.060133e-02,9.230388e+01,m^2
-2.1431,-6.2967,58.6693,1.303760e-01,9.230388e+01,m^2
-3.4640,6.1057,83.0939,4.844222e-02,9.230388e+01,m^2
-3.5580,-6.0518,83.0935,5.110135e-02,9.230388e+01,m^2
-1.5024,7.9299,61.2208,1.192629e-01,9.230388e+01,m^2
8.2792,0.9777,56.3188,1.371945e-01,9.230388e+01,m^2
-4.6811,2.9326,29.0632,9.078638e-03,9.230388e+01,m^2
6.0879,-5.3095,61.2208,1.192916e-01,9.230388e+01,m^2
-6.5165,-0.2825,37.7211,4.514106e-02,9.230388e+01,m^2
-3.6644,-7.8753,42.8509,8.610109e-02,9.230388e+01,m^2
-3.4268,6.0412,84.7232,7.228816e-02,9.230388e+01,m^2
-6.9464,0.0539,84.7229,7.067895e-02,9.230388e+01,m^2
3.5193,5.9878,84.7236,7.376745e-02,9.230388e+01,m^2
5.8123,-5.0176,74.2801,2.955898e-02,9.230388e+01,m^2
-3.2741,7.6904,56.3268,1.371781e-01,9.230388e+01,m^2
-1.4636,7.5424,74.2801,2.496847e-02,9.230388e+01,m^2
-5.8245,4.9976,74.2653,2.941057e-02,9.230388e+01,m^2
1.4157,-7.5430,74.2653,2.357076e-02,9.230388e+01,m^2
-5.8246,-4.9975,74.2653,2.919934e-02,9.230388e+01,m^2
-3.0342,-0.4544,8.5808,2.953689e-01,9.230388e+01,m^2
7.6073,-1.0216,85.7120,9.268631e-02,9.230388e+01,m^2
4.8534,-1.0216,84.7652,6.275428e-02,9.230388e+01,m^2
-1.4871,-7.5430,74.2653,2.522644e-02,9.230388e+01,m^2
-6.1755,1.2471,71.7416,3.790911e-02,9.230388e+01,m^2
-6.1755,-1.2470,71.7416,3.782759e-02,9.230388e+01,m^2
2.5029,-4.2138,12.1654,2.071568e-01,9.230388e+01,m^2
2.7233,10.4549,20.7069,7.940507e-02,9.230388e+01,m^2
-2.7201,-10.4629,20.7038,7.816803e-02,9.230388e+01,m^2
6.1846,-1.2643,71.7861,3.769665e-02,9.230388e+01,m^2
6.1847,1.2639,71.7861,3.718637e-02,9.230388e+01,m^2
3.4049,-7.7742,53.0711,1.373060e-01,9.230388e+01,m^2
-3.4121,7.7669,53.0699,1.372887e-01,9.230388e+01,m^2
-7.2201,7.0151,36.2878,4.634654e-02,9.230388e+01,m^2
7.5466,-3.5346,31.0682,1.882542e-02,9.230388e+01,m^2
-2.4452,-4.2708,12.2152,2.061404e-01,9.230388e+01,m^2
3.1172,0.1079,29.9508,4.986220e-03,9.230388e+01,m^2
4.8114,6.4781,66.1737,8.526126e-02,9.230388e+01,m^2
1.0538,8.5737,21.9044,5.517894e-02,9.230388e+01,m^2
10.3630,2.6587,28.4260,1.150543e-02,9.230388e+01,m^2
-8.4723,-0.9785,53.0660,1.372718e-01,9.230388e+01,m^2
3.2433,-7.7392,56.3178,1.372207e-01,9.230388e+01,m^2
5.8743,7.1569,36.3794,4.334448e-02,9.230388e+01,m^2
0.1146,-5.3064,30.7459,7.442867e-03,9.230388e+01,m^2
-4.7904,-6.4891,66.1501,8.548291e-02,9.230388e+01,m^2
8.4609,0.9782,53.0721,1.373012e-01,9.230388e+01,m^2
-9.2497,-1.2993,36.3219,4.129805e-02,9.230388e+01,m^2
-3.6269,-3.2268,86.0427,8.597227e-02,9.230388e+01,m^2
4.7398,-6.3897,69.4265,5.966364e-02,9.230388e+01,m^2
4.8452,-6.4782,66.1731,8.529424e-02,9.230388e+01,m^2
4.7601,6.3889,69.4392,5.978103e-02,9.230388e+01,m^2
2.5739,-4.3390,9.7904,2.662116e-01,9.230388e+01,m^2
-4.7718,6.3720,69.3947,6.007645e-02,9.230388e+01,m^2
-5.0039,-5.6118,86.9895,1.216289e-01,9.230388e+01,m^2
3.4863,8.1241,43.1787,8.869474e-02,9.230388e+01,m^2
4.2141,-10.5151,20.9258,7.641186e-02,9.230388e+01,m^2
-9.6978,-3.3844,34.9346,3.490634e-02,9.230388e+01,m^2
-4.8242,6.4892,66.1507,8.547480e-02,9.230388e+01,m^2
-1.5151,-2.0445,88.3159,1.287131e-01,9.230388e+01,m^2
-1.8672,-2.3630,30.1928,4.573990e-03,9.230388e+01,m^2
-2.6043,4.1782,12.2011,2.064355e-01,9.230388e+01,m^2
1.7863,0.0000,101.7562,7.152329e-01,9.230388e+01,m^2
-0.8932,1.5470,101.7562,7.152055e-01,9.230388e+01,m^2
-6.7932,2.5828,86.0011,9.876026e-02,9.230388e+01,m^2
-1.1592,7.1745,86.0015,9.497683e-02,9.230388e+01,m^2
5.6340,4.5907,86.0015,9.990146e-02,9.230388e+01,m^2
-4.7920,-6.3724,69.3820,6.021568e-02,9.230388e+01,m^2
10.3987,1.1727,26.7949,1.588302e-02,9.230388e+01,m^2
-0.1096,-7.8894,35.7423,3.451281e-02,9.230388e+01,m^2
2.7758,0.0013,88.3159,1.291267e-01,9.230388e+01,m^2
3.8318,-2.4015,13.5586,1.740998e-01,9.230388e+01,m^2
3.7726,2.2662,13.5009,1.751907e-01,9.230388e+01,m^2
5.3225,-7.9053,21.2358,6.866168e-02,9.230388e+01,m^2
-3.8723,2.3470,13.5797,1.736977e-01,9.230388e+01,m^2
3.6322,8.1093,39.4245,6.188483e-02,9.230388e+01,m^2
-1.7717,3.7160,88.6657,1.436382e-01,9.230388e+01,m^2
-4.1041,0.3236,88.6657,1.437110e-01,9.230388e+01,m^2
2.3323,3.3924,88.6657,1.437733e-01,9.230388e+01,m^2
-2.6774,4.3068,9.8254,2.654069e-01,9.230388e+01,m^2
-0.7345,-8.2795,30.8569,1.295948e-02,9.230388e+01,m^2
2.4065,-9.4919,35.8319,3.997362e-02,9.230388e+01,m^2
-0.1026,5.3269,28.6348,4.910052e-03,9.230388e+01,m^2
-1.8796,-2.7380,21.1829,4.698556e-02,9.230388e+01,m^2
-7.0725,-8.8295,20.9807,8.441076e-02,9.230388e+01,m^2
7.0756,8.8215,20.9837,8.428173e-02,9.230388e+01,m^2
-5.4162,4.9678,86.0011,1.008738e-01,9.230388e+01,m^2
1.5947,7.1745,86.0015,9.698440e-02,9.230388e+01,m^2
-7.0112,-2.2052,86.0011,9.634966e-02,9.230388e+01,m^2
-8.9500,1.0157,39.4402,6.208821e-02,9.230388e+01,m^2
4.6422,6.2027,11.6029,2.313256e-01,9.230388e+01,m^2
-0.5513,6.9936,19.8941,7.226744e-02,9.230388e+01,m^2
-1.6687,-0.2063,22.9659,2.729588e-02,9.230388e+01,m^2
8.9714,-4.3112,28.6203,2.403345e-02,9.230388e+01,m^2
-4.6194,7.9968,20.3304,7.719922e-02,9.230388e+01,m^2
