x_mm,y_mm,z_mm,value_normalized,raw_max,units
-3.6830,6.3076,72.6334,2.961252e-02,9.175388e+14,J/m^3
-8.4050,1.6932,54.6997,1.348077e-01,9.175388e+14,J/m^3
-5.8002,-9.7933,19.8204,8.452372e-02,9.175388e+14,J/m^3
3.7703,-6.6967,59.5846,1.279196e-01,9.175388e+14,J/m^3
5.8033,9.7853,19.8234,8.758919e-02,9.175388e+14,J/m^3
-1.6487,-8.3166,48.1729,1.221799e-01,9.175388e+14,J/m^3
-6.3815,-5.5799,48.1671,1.204007e-01,9.175388e+14,J/m^3
-5.7099,6.3563,54.7010,1.390270e-01,9.175388e+14,J/m^3
-8.6782,1.0128,43.1747,9.191414e-02,9.175388e+14,J/m^3
-3.7032,-6.3080,72.6207,3.164232e-02,9.175388e+14,J/m^3
-6.3710,1.2996,63.6070,1.027043e-01,9.175388e+14,J/m^3
-6.3710,-1.2996,63.6070,1.023330e-01,9.175388e+14,J/m^3
7.9807,-2.8111,48.1706,1.192333e-01,9.175388e+14,J/m^3
-1.5511,8.3166,48.1729,1.199112e-01,9.175388e+14,J/m^3
-0.0297,-4.6624,14.1474,1.537687e-01,9.175388e+14,J/m^3
7.9780,2.8156,48.1705,1.185646e-01,9.175388e+14,J/m^3
1.5518,-8.3166,48.1729,1.222542e-01,9.175388e+14,J/m^3
-7.6413,2.6291,61.2376,1.181815e-01,9.175388e+14,J/m^3
-7.6413,-2.6291,61.2376,1.171037e-01,9.175388e+14,J/m^3
-7.9844,2.8036,48.1672,1.192349e-01,9.175388e+14,J/m^3
8.3702,-1.7491,54.6955,1.347153e-01,9.175388e+14,J/m^3
-8.8126,-1.8260,41.3074,8.219281e-02,9.175388e+14,J/m^3
-7.9817,-2.8082,48.1671,1.193836e-01,9.175388e+14,J/m^3
6.1225,-0.4385,25.1326,3.267818e-02,9.175388e+14,J/m^3
6.3804,-5.5828,48.1706,1.205208e-01,9.175388e+14,J/m^3
-6.1155,-5.2719,61.2376,1.174814e-01,9.175388e+14,J/m^3
-6.3841,5.5753,48.1672,1.196710e-01,9.175388e+14,J/m^3
5.6750,-6.4122,54.6942,1.388464e-01,9.175388e+14,J/m^3
5.9426,6.6963,41.3085,7.525300e-02,9.175388e+14,J/m^3
2.5297,7.7360,67.8065,7.008610e-02,9.175388e+14,J/m^3
-4.4330,-6.3687,40.3370,6.640960e-02,9.175388e+14,J/m^3
-4.4186,-4.9504,58.6771,1.292405e-01,9.175388e+14,J/m^3
6.3906,-1.2887,63.6300,1.026112e-01,9.175388e+14,J/m^3
6.3907,1.2885,63.6300,1.032337e-01,9.175388e+14,J/m^3
6.0879,5.3094,61.2208,1.196850e-01,9.175388e+14,J/m^3
1.5492,7.9299,61.2208,1.215869e-01,9.175388e+14,J/m^3
0.4616,-6.9360,20.1406,5.420536e-02,9.175388e+14,J/m^3
-6.1155,5.2719,61.2376,1.196685e-01,9.175388e+14,J/m^3
-1.5613,-7.9299,61.2205,1.186627e-01,9.175388e+14,J/m^3
2.5434,-7.7367,67.7931,6.522134e-02,9.175388e+14,J/m^3
7.2637,-2.5037,74.2801,4.047402e-02,9.175388e+14,J/m^3
7.2639,2.5034,74.2801,4.472073e-02,9.175388e+14,J/m^3
-8.3374,-0.9780,56.3335,1.331940e-01,9.175388e+14,J/m^3
-6.5356,3.1361,32.2838,2.436927e-02,9.175388e+14,J/m^3
-2.5703,7.7361,67.7747,6.881534e-02,9.175388e+14,J/m^3
4.3813,4.9986,58.6704,1.306509e-01,9.175388e+14,J/m^3
2.1333,6.2964,58.6704,1.322696e-01,9.175388e+14,J/m^3
7.0514,-0.0000,83.0942,7.664657e-02,9.175388e+14,J/m^3
-7.2759,2.4837,74.2653,4.062684e-02,9.175388e+14,J/m^3
-7.2760,-2.4836,74.2653,4.415644e-02,9.175388e+14,J/m^3
-7.0208,0.0539,83.0935,7.674690e-02,9.175388e+14,J/m^3
-0.0262,4.6647,14.1685,1.555336e-01,9.175388e+14,J/m^3
-1.1455,-8.5127,22.1515,3.482258e-02,9.175388e+14,J/m^3
1.4392,7.5424,74.2801,1.741123e-02,9.175388e+14,J/m^3
1.4903,-7.9299,61.2205,1.189793e-01,9.175388e+14,J/m^3
5.8125,5.0173,74.2801,3.585872e-02,9.175388e+14,J/m^3
7.6137,-2.6667,61.2208,1.180199e-01,9.175388e+14,J/m^3
7.6137,2.6666,61.2208,1.184994e-01,9.175388e+14,J/m^3
-2.5566,-7.7366,67.7613,6.661101e-02,9.175388e+14,J/m^3
3.5566,6.0522,83.0942,4.383071e-02,9.175388e+14,J/m^3
-2.1431,-6.2967,58.6693,1.307172e-01,9.175388e+14,J/m^3
-3.4640,6.1057,83.0939,3.526482e-02,9.175388e+14,J/m^3
-3.5580,-6.0518,83.0935,4.677960e-02,9.175388e+14,J/m^3
-1.5024,7.9299,61.2208,1.217009e-01,9.175388e+14,J/m^3
8.2792,0.9777,56.3188,1.335670e-01,9.175388e+14,J/m^3
-4.6811,2.9326,29.0632,1.169886e-02,9.175388e+14,J/m^3
6.0879,-5.3095,61.2208,1.185215e-01,9.175388e+14,J/m^3
-6.5165,-0.2825,37.7211,5.083417e-02,9.175388e+14,J/m^3
-3.6644,-7.8753,42.8509,8.581283e-02,9.175388e+14,J/m^3
-3.4268,6.0412,84.7232,5.660073e-02,9.175388e+14,J/m^3
-6.9464,0.0539,84.7229,1.012812e-01,9.175388e+14,J/m^3
3.5193,5.9878,84.7236,6.567402e-02,9.175388e+14,J/m^3
5.8123,-5.0176,74.2801,2.866680e-02,9.175388e+14,J/m^3
-3.2741,7.6904,56.3268,1.402835e-01,9.175388e+14,J/m^3
-1.4636,7.5424,74.2801,1.498956e-02,9.175388e+14,J/m^3
-5.8245,4.9976,74.2653,2.943973e-02,9.175388e+14,J/m^3
1.4157,-7.5430,74.2653,1.310190e-02,9.175388e+14,J/m^3
-5.8246,-4.9975,74.2653,3.480031e-02,9.175388e+14,J/m^3
-3.0342,-0.4544,8.5808,2.988431e-01,9.175388e+14,J/m^3
7.6073,-1.0216,85.7120,1.251939e-01,9.175388e+14,J/m^3
4.8534,-1.0216,84.7652,7.424386e-02,9.175388e+14,J/m^3
-1.4871,-7.5430,74.2653,1.549480e-02,9.175388e+14,J/m^3
-6.1755,1.2471,71.7416,4.604358e-02,9.175388e+14,J/m^3
-6.1755,-1.2470,71.7416,4.690415e-02,9.175388e+14,J/m^3
2.5029,-4.2138,12.1654,2.006898e-01,9.175388e+14,J/m^3
