formation_id,name,date_reported,location,source_url,satellite_count,inner_outer_ratio,outer_diameter_m,inner_diameter_m,raw_measurement_text,provenance
CC-2009-07-13-HLUBOKA-PARDUBICKY-KRAJ,Hluboka | Pardubicky kraj,2009-07-13,Hluboka | Pardubicky kraj,https://www.cropcirclecenter.com/ccdata/2009/07/13/CZ20090713_A.html,7,,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-14-ALTON-BARNES-WILTSHIRE,Alton Barnes | Wiltshire,2009-07-14,Alton Barnes | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/14/UK20090714_A.html,,0.637168,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-14-GREY-WETHERS-WILTSHIRE-2,Grey Wethers | Wiltshire,2009-07-14,Grey Wethers | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/14/UK20090714_B.html,,0.174603,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-14-HINTON-ADMIRAL-HAMPSHIRE-3,Hinton Admiral | Hampshire,2009-07-14,Hinton Admiral | Hampshire,https://www.cropcirclecenter.com/ccdata/2009/07/14/UK20090714_C.html,47,0.166667,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-14-WILBUR-WASHINGTON,Wilbur | Washington,2009-07-14,Wilbur | Washington,https://www.cropcirclecenter.com/ccdata/2009/07/14/US20090714_A.html,15,0.742857,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-16-WOLBRECHTSHAUSEN-NIEDERSACHSEN,Wolbrechtshausen | Niedersachsen,2009-07-16,Wolbrechtshausen | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2009/07/16/DE20090716_A.html,,0.210526,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-17-KALTENHOF-MECKLENBURG-VORPOMMERN,Kaltenhof | Mecklenburg-Vorpommern,2009-07-17,Kaltenhof | Mecklenburg-Vorpommern,https://www.cropcirclecenter.com/ccdata/2009/07/17/DE20090717_A.html,5,0.24,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-17-STRYSZAWA-KUJAWSKO-POMORSKIE,Stryszawa | Kujawsko Pomorskie,2009-07-17,Stryszawa | Kujawsko Pomorskie,https://www.cropcirclecenter.com/ccdata/2009/07/17/PL20090717_A.html,,0.262295,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-19-BERLIN-MAHLSDORF-BERLIN,Berlin Mahlsdorf | Berlin,2009-07-19,Berlin Mahlsdorf | Berlin,https://www.cropcirclecenter.com/ccdata/2009/07/19/DE20090719_A.html,48,0.141026,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-19-BURG-PLEESE-NIEDERSACHSEN-2,Burg Pleese | Niedersachsen,2009-07-19,Burg Pleese | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2009/07/19/DE20090719_B.html,,0.171053,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-19-LIDDINGTON-CASTLE-WILTSHIRE,Liddington Castle | Wiltshire,2009-07-19,Liddington Castle | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/19/UK20090719_A.html,,0.169492,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-19-MARTINSELL-HILL-WILTSHIRE-2,Martinsell Hill | Wiltshire,2009-07-19,Martinsell Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/19/UK20090719_B.html,,0.314286,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-20-NOVA-GORICA-GORISKA,Nova Gorica | Goriska,2009-07-20,Nova Gorica | Goriska,https://www.cropcirclecenter.com/ccdata/2009/07/20/SI20090720_A.html,,0.787671,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-22-WOODBOROUGH-HILL-WILTSHIRE,Woodborough Hill | Wiltshire,2009-07-22,Woodborough Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/22/UK20090722_A.html,,0.146067,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-23-HERANGE-EN-MOSELLE-LORRAINE,Herange-en-Moselle | Lorraine,2009-07-23,Herange-en-Moselle | Lorraine,https://www.cropcirclecenter.com/ccdata/2009/07/23/FR20090723_A.html,21,0.573529,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-23-MEENSEN-NIEDERSACHSEN,Meensen | Niedersachsen,2009-07-23,Meensen | Niedersachsen,https://www.cropcirclecenter.com/ccdata/2009/07/23/DE20090723_A.html,,0.191781,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-24-OGBOURNE-DOWN-WILTSHIRE,Ogbourne Down | Wiltshire,2009-07-24,Ogbourne Down | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/24/UK20090724_A.html,,0.163934,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-24-RIDDERKERK-ZUID-HOLLAND,Ridderkerk | Zuid-Holland,2009-07-24,Ridderkerk | Zuid-Holland,https://www.cropcirclecenter.com/ccdata/2009/07/24/NL20090724_A.html,14,0.043478,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-25-ALTON-PRIORS-WILTSHIRE,Alton Priors | Wiltshire,2009-07-25,Alton Priors | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/25/UK20090725_A.html,40,0.108696,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-25-ZEVENBERGEN-NOORD-BRABANT,Zevenbergen | Noord-Brabant,2009-07-25,Zevenbergen | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2009/07/25/NL20090725_A.html,26,0.686747,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-26-H-BENTHAL,Hübenthal,2009-07-26,Hübenthal,https://www.cropcirclecenter.com/ccdata/2009/07/26/DE20090726_A.html,19,0.630303,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-28-WINTERBOURNE-BASSETT-WILTSHIRE,Winterbourne Bassett | Wiltshire,2009-07-28,Winterbourne Bassett | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/28/UK20090728_A.html,,0.382353,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-29-OGBOURNE-ST-ANDREWS-WILTSHIRE,Ogbourne St Andrews | Wiltshire,2009-07-29,Ogbourne St Andrews | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/29/UK20090729_A.html,,0.32,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-31-HACKPEN-HILL-WILTSHIRE,Hackpen Hill | Wiltshire,2009-07-31,Hackpen Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/31/UK20090731_A.html,4,0.644737,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-31-STANDDAARBUITEN-NOORD-BRABANT,Standdaarbuiten | Noord-Brabant,2009-07-31,Standdaarbuiten | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2009/07/31/NL20090731_A.html,,0.123288,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-31-WADEN-HILL-WILTSHIRE-2,Waden Hill | Wiltshire,2009-07-31,Waden Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/31/UK20090731_B.html,22,0.259615,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-07-31-WINTERBOURNE-BASSETT-WILTSHIRE-3,Winterbourne Bassett | Wiltshire,2009-07-31,Winterbourne Bassett | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/07/31/UK20090731_C.html,,0.346457,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-01-CERVENE-PECKY-STREDOCESKY-KRAJ,Cervene Pecky | Stredocesky kraj,2009-08-01,Cervene Pecky | Stredocesky kraj,https://www.cropcirclecenter.com/ccdata/2009/08/01/CZ20090801_A.html,28,0.3,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-02-ALTON-PRIORS-WILTSHIRE,Alton Priors | Wiltshire,2009-08-02,Alton Priors | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/02/UK20090802_A.html,,0.483871,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-02-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,2009-08-02,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2009/08/02/NL20090802_A.html,,0.709877,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-02-ILLSCHWANG-BAYERN,Illschwang | Bayern,2009-08-02,Illschwang | Bayern,https://www.cropcirclecenter.com/ccdata/2009/08/02/DE20090802_A.html,10,0.270833,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-02-MORGANS-HILL-WILTSHIRE-2,Morgans Hill | Wiltshire,2009-08-02,Morgans Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/02/UK20090802_B.html,,0.56962,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-03-CROSS-DYKE-NORTH-YORKSHIRE,Cross Dyke | North Yorkshire,2009-08-03,Cross Dyke | North Yorkshire,https://www.cropcirclecenter.com/ccdata/2009/08/03/UK20090803_A.html,15,,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-03-OLOMOUC-OLOMOUCKY-KRAJ,Olomouc | Olomoucky kraj,2009-08-03,Olomouc | Olomoucky kraj,https://www.cropcirclecenter.com/ccdata/2009/08/03/CZ20090803_A.html,20,0.372881,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-03-ROLLRIGHT-STONES-OXFORDSHIRE-2,Rollright Stones | Oxfordshire,2009-08-03,Rollright Stones | Oxfordshire,https://www.cropcirclecenter.com/ccdata/2009/08/03/UK20090803_B.html,,0.12766,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-03-SILBURY-HILL-WILTSHIRE-3,Silbury Hill | Wiltshire,2009-08-03,Silbury Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/03/UK20090803_C.html,23,0.100629,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-04-WHEATON-ASTON-STAFFORDSHIRE,Wheaton Aston | Staffordshire,2009-08-04,Wheaton Aston | Staffordshire,https://www.cropcirclecenter.com/ccdata/2009/08/04/UK20090804_A.html,29,0.785714,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-06-WINDMILL-HILL-WILTSHIRE,Windmill Hill | Wiltshire,2009-08-06,Windmill Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/06/UK20090806_A.html,,0.088,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-06-YATESBURY-WILTSHIRE-2,Yatesbury | Wiltshire,2009-08-06,Yatesbury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/06/UK20090806_B.html,,0.125,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-07-WILHELMINAPOLDER-ZEELAND,Wilhelminapolder | Zeeland,2009-08-07,Wilhelminapolder | Zeeland,https://www.cropcirclecenter.com/ccdata/2009/08/07/NL20090807_A.html,,0.175824,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-08-ALTON-PRIORS-WILTSHIRE,Alton Priors | Wiltshire,2009-08-08,Alton Priors | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/08/UK20090808_A.html,,0.056818,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-08-ALTON-PRIORS-WILTSHIRE-2,Alton Priors | Wiltshire,2009-08-08,Alton Priors | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/08/UK20090808_B.html,,0.054348,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-08-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,2009-08-08,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2009/08/08/NL20090808_A.html,3,0.451327,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-08-WEST-OVERTON-WILTSHIRE-3,West Overton | Wiltshire,2009-08-08,West Overton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/08/UK20090808_C.html,36,0.184874,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-09-BISHOP-SUTTON-WILTSHIRE,BIshop Sutton | Wiltshire,2009-08-09,BIshop Sutton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/09/UK20090809_A.html,,0.123077,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-10-WOODBOROUGH-HILL-WILTSHIRE,Woodborough Hill | Wiltshire,2009-08-10,Woodborough Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/10/UK20090810_A.html,,0.363636,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-12-WAYLAND-S-SMITHY-OXFORDSHIRE,Wayland's Smithy | Oxfordshire,2009-08-12,Wayland's Smithy | Oxfordshire,https://www.cropcirclecenter.com/ccdata/2009/08/12/UK20090812_A.html,,0.076923,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-15-WEYMOUTH-DORSET,Weymouth | Dorset,2009-08-15,Weymouth | Dorset,https://www.cropcirclecenter.com/ccdata/2009/08/15/UK20090815_A.html,30,0.098039,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-16-TIDCOMBE-WILTSHIRE,Tidcombe | Wiltshire,2009-08-16,Tidcombe | Wiltshire,https://www.cropcirclecenter.com/ccdata/2009/08/16/UK20090816_A.html,,0.16129,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-20-ROLINGEN-AKERSHUS,Rolingen | Akershus,2009-08-20,Rolingen | Akershus,https://www.cropcirclecenter.com/ccdata/2009/08/20/NO20090820_A.html,,0.417722,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-25-STETTLER-ALBERTA,Stettler | Alberta,2009-08-25,Stettler | Alberta,https://www.cropcirclecenter.com/ccdata/2009/08/25/CA20090825_A.html,9,0.536232,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-08-29-WAYLAND-S-SMITHY-OXFORDSHIRE,Wayland's Smithy | Oxfordshire,2009-08-29,Wayland's Smithy | Oxfordshire,https://www.cropcirclecenter.com/ccdata/2009/08/29/UK20090829_A.html,,0.269663,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-09-19-MOOSE-JAW-SASKATCHEWAN,Moose Jaw | Saskatchewan,2009-09-19,Moose Jaw | Saskatchewan,https://www.cropcirclecenter.com/ccdata/2009/09/19/CA20090919_A.html,10,0.444444,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-09-27-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,2009-09-27,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2009/09/27/NL20090927_A.html,41,0.405797,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-10-05-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,2009-10-05,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2009/10/05/NL20091005_A.html,,0.674286,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-10-29-IPUACU-RIO-GRANDE-DO-SUL,Ipuacu | Rio Grande do Sul,2009-10-29,Ipuacu | Rio Grande do Sul,https://www.cropcirclecenter.com/ccdata/2009/10/29/BR20091029_A.html,4,0.058824,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-12-19-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,2009-12-19,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2009/12/19/NL20091219_A.html,,0.072917,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2009-12-22-HOEVEN-NOORD-BRABANT,Hoeven | Noord-Brabant,2009-12-22,Hoeven | Noord-Brabant,https://www.cropcirclecenter.com/ccdata/2009/12/22/NL20091222_A.html,22,0.056738,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-02-01-ALBURY-CANTERBURY,Albury | Canterbury,2010-02-01,Albury | Canterbury,https://www.cropcirclecenter.com/ccdata/2010/02/01/NZ20100201_A.html,42,0.278846,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-03-15-DEL-CAMPILLO-CORDOBA,Del Campillo | Cordoba,2010-03-15,Del Campillo | Cordoba,https://www.cropcirclecenter.com/ccdata/2010/03/15/AR20100315_A.html,,0.132353,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-04-03-TARQUINIA-LAZIO,Tarquinia | Lazio,2010-04-03,Tarquinia | Lazio,https://www.cropcirclecenter.com/ccdata/2010/04/32/IT20100432_A.html,4,0.480315,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-01-RIESI-SICILIA,Riesi | Sicilia,2010-05-01,Riesi | Sicilia,https://www.cropcirclecenter.com/ccdata/2010/05/01/IT20100501_A.html,,0.813559,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-01-RIESI-SICILIA-2,Riesi | Sicilia,2010-05-01,Riesi | Sicilia,https://www.cropcirclecenter.com/ccdata/2010/05/01/IT20100501_B.html,,0.112,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-02-BAGNOLO-MELLA-LOMBARDIA,Bagnolo Mella | Lombardia,2010-05-02,Bagnolo Mella | Lombardia,https://www.cropcirclecenter.com/ccdata/2010/05/02/IT20100502_A.html,39,0.542636,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-03-RIESI-SICILIA,Riesi | Sicilia,2010-05-03,Riesi | Sicilia,https://www.cropcirclecenter.com/ccdata/2010/05/33/IT20100533_A.html,,0.75625,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-05-OLD-SARUM-WILTSHIRE,Old Sarum | Wiltshire,2010-05-05,Old Sarum | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/05/05/UK20100505_A.html,,0.22973,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-09-STONEHENGE-WILTSHIRE,Stonehenge | Wiltshire,2010-05-09,Stonehenge | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/05/09/UK20100509_A.html,,0.165138,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-14-ZIERENBERG-HESSEN,Zierenberg | Hessen,2010-05-14,Zierenberg | Hessen,https://www.cropcirclecenter.com/ccdata/2010/05/14/DE20100514_A.html,4,0.418919,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-16-YARNBURY-CASTLE-WILTSHIRE,Yarnbury Castle | Wiltshire,2010-05-16,Yarnbury Castle | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/05/16/UK20100516_A.html,,0.190476,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-16-YARNBURY-CASTLE-WILTSHIRE-2,Yarnbury Castle | Wiltshire,2010-05-16,Yarnbury Castle | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/05/16/UK20100516_B.html,,0.690476,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-22-SAN-MARCO-ALLE-PALUDI-COSENZA,San Marco alle Paludi | Cosenza,2010-05-22,San Marco alle Paludi | Cosenza,https://www.cropcirclecenter.com/ccdata/2010/05/22/IT20100522_A.html,3,0.479592,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-22-WILTON-WILTSHIRE,Wilton | Wiltshire,2010-05-22,Wilton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/05/22/UK20100522_A.html,,0.087248,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-23-ZIERENBERG-HESSEN,Zierenberg | Hessen,2010-05-23,Zierenberg | Hessen,https://www.cropcirclecenter.com/ccdata/2010/05/23/DE20100523_A.html,7,0.193103,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-26-ROH-MILANO,Roh | MIlano,2010-05-26,Roh | MIlano,https://www.cropcirclecenter.com/ccdata/2010/05/26/IT20100526_A.html,35,0.293103,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-26-SAN-BENIGNO-PIEMONTE-2,San Benigno | Piemonte,2010-05-26,San Benigno | Piemonte,https://www.cropcirclecenter.com/ccdata/2010/05/26/IT20100526_B.html,26,0.818182,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-27-MONTEGRANARO-MARCHE,Montegranaro | Marche,2010-05-27,Montegranaro | Marche,https://www.cropcirclecenter.com/ccdata/2010/05/27/IT20100527_A.html,,0.658333,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-27-YATESBURY-WILTSHIRE,Yatesbury | Wiltshire,2010-05-27,Yatesbury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/05/27/UK20100527_A.html,,0.460526,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-28-BASIANO-MILANO,Basiano | MIlano,2010-05-28,Basiano | MIlano,https://www.cropcirclecenter.com/ccdata/2010/05/28/IT20100528_A.html,35,0.09322,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-28-GRANAROLO-FAENZA-EMILIA-ROMAGNA-2,Granarolo Faenza | Emilia-Romagna,2010-05-28,Granarolo Faenza | Emilia-Romagna,https://www.cropcirclecenter.com/ccdata/2010/05/28/IT20100528_B.html,6,0.176991,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-29-LIDO-DI-FERMO-MARCHE,Lido di Fermo | Marche,2010-05-29,Lido di Fermo | Marche,https://www.cropcirclecenter.com/ccdata/2010/05/29/IT20100529_A.html,4,0.117021,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-31-SILBURY-HILL-WILTSHIRE,Silbury Hill | Wiltshire,2010-05-31,Silbury Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/05/31/UK20100531_A.html,,0.255639,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-31-TRIBANO-VENETO,Tribano | Veneto,2010-05-31,Tribano | Veneto,https://www.cropcirclecenter.com/ccdata/2010/05/31/IT20100531_A.html,42,0.168224,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-05-31-WESTWOODS-WILTSHIRE-2,Westwoods | Wiltshire,2010-05-31,Westwoods | Wiltshire,https://www.cropcirclecenter.com/ccdata/2010/05/31/UK20100531_B.html,26,,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
CC-2010-06-01-PRIOCCA-PIEMONTE,Priocca | Piemonte,2010-06-01,Priocca | Piemonte,https://www.cropcirclecenter.com/ccdata/2010/06/01/IT20100601_A.html,4,,,,absolute dimensions unavailable; calculate scale-free ratios from imagery,COOKBOOK_EXTRACTED_ALL_IMAGES
