formation_id,name,source_url,rank,score_total,classification,ratio_band,count_family,scale_family,inner_outer_ratio,satellite_count,outer_diameter_m,nearest_rgcs_family,needed_measurement,claim_status
CC-2012-06-25-FABBRICO-EMILIA-ROMAGNA,Fabbrico | Emilia-Romagna,https://www.cropcirclecenter.com/ccdata/2012/06/25/IT20120625_A.html,915,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,14,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-06-30-SALT-DI-POVOLETTO-FRIULI-VENEZIA-GIULIA,Salt di Povoletto | Friuli Venezia Giulia,https://www.cropcirclecenter.com/ccdata/2012/06/30/IT20120630_A.html,916,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.299937,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-01-CHILCOMB-DOWN-HAMPSHIRE,Chilcomb Down | Hampshire,https://www.cropcirclecenter.com/ccdata/2012/07/01/UK20120701_A.html,917,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.214224,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-01-VILLAROSA-SICILIA,Villarosa | Sicilia,https://www.cropcirclecenter.com/ccdata/2012/07/01/IT20120701_A.html,918,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.412936,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-05-BOREHAM-WOODS-WILTSHIRE,Boreham Woods | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/07/05/UK20120705_A.html,919,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,24,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-12-L-HNINGEN-SCHAFFHAUSEN,Löhningen | Schaffhausen,https://www.cropcirclecenter.com/ccdata/2012/07/12/CH20120712_A.html,920,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,6,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-16-BOSSCHENHOOFD-NOORD-BRABANT,Bosschenhoofd | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2012/07/16/NL20120716_A.html,921,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,14,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-17-YATESBURY-WILTSHIRE,Yatesbury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/07/17/UK20120717_A.html,922,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.93131,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-24-BISHOPS-CANNINGS-WILTSHIRE-2,Bishops Cannings | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/07/24/UK20120724_B.html,923,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.084663,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-25-HINTON-PARVA-WILTSHIRE,Hinton Parva | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/07/25/UK20120725_A.html,924,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.162331,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-28-ETCHILHAMPTON-WILTSHIRE,Etchilhampton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/07/28/UK20120728_A.html,925,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.546885,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-07-29-OWLESBURY-HAMPSHIRE-3,Owlesbury | Hampshire,https://www.cropcirclecenter.com/ccdata/2012/07/29/UK20120729_C.html,926,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.548092,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-05-MILK-HILL-WILTSHIRE,Milk Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/08/05/UK20120805_A.html,927,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.587888,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-12-BISHOP-CANNINGS-WILTSHIRE,Bishop Cannings | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/08/12/UK20120812_A.html,928,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.035525,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-19-LURKELEY-HILL-WILTSHIRE,Lurkeley Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/08/19/UK20120819_A.html,929,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,45,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-21-HACKPEN-HILL-WILTSHIRE-3,Hackpen Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/08/21/UK20120821_C.html,930,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.352805,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-08-23-STITCHCOMBE-WILTSHIRE,Stitchcombe | Wiltshire,https://www.cropcirclecenter.com/ccdata/2012/08/23/UK20120823_A.html,931,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,6,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-09-07-ROCHFORD-ESSEX,Rochford | Essex,https://www.cropcirclecenter.com/ccdata/2012/09/07/UK20120907_A.html,932,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.143251,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2012-11-28-PROMYSCHLENNAJA-KEMEROWO,Promyschlennaja | Kemerowo,https://www.cropcirclecenter.com/ccdata/2012/11/28/RU20121128_A.html,933,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,12,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-06-06-BARBIANO-LUGO-EMILIA-ROMAGNA,Barbiano Lugo | Emilia-Romagna,https://www.cropcirclecenter.com/ccdata/2013/06/06/IT20130606_A.html,934,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.755871,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-06-12-ENNA-SICILIA,Enna | Sicilia,https://www.cropcirclecenter.com/ccdata/2013/06/12/IT20130612_A.html,935,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.524303,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-06-20-CISTERNA-LAZIO,Cisterna | Lazio,https://www.cropcirclecenter.com/ccdata/2013/06/20/IT20130620_A.html,936,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.800059,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-06-21-STANTON-ST-BERNARD-WILTSHIRE,Stanton St Bernard | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/06/21/UK20130621_A.html,937,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.070458,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-06-21-YATESBURY-WILTSHIRE-2,Yatesbury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/06/21/UK20130621_B.html,938,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.217715,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-06-23-DEVIZES-WILTSHIRE,Devizes | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/06/23/UK20130623_A.html,939,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.569429,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-06-28-BISHIL-TSCHELJABINSK,Bishil | Tscheljabinsk,https://www.cropcirclecenter.com/ccdata/2013/06/28/RU20130628_A.html,940,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.568978,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-01-BRIGNANO-LOMBARDIA,Brignano | Lombardia,https://www.cropcirclecenter.com/ccdata/2013/07/01/IT20130701_A.html,941,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,12,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-06-AVEBURY-WILTSHIRE,Avebury | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/07/06/UK20130706_A.html,942,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.075809,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-06-BROAD-HINTON-WILTSHIRE-2,Broad HInton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/07/06/UK20130706_B.html,943,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.048985,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-07-AVEBURY-TRUSLOE-WILTSHIRE-2,Avebury Trusloe | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/07/07/UK20130707_B.html,944,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,15,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-15-HACKPEN-HILL-WILTSHIRE-2,Hackpen Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/07/15/UK20130715_B.html,945,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,40,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-16-PECAROVCI-POMURSKA,Pecarovci | Pomurska,https://www.cropcirclecenter.com/ccdata/2013/07/16/SI20130716_A.html,946,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.130191,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-22-ROZSEC-NAD-KUNSTATEM-JIHOMORAVSKY-KRAJ,Rozsec nad Kunstatem | Jihomoravsky kraj,https://www.cropcirclecenter.com/ccdata/2013/07/22/CZ20130722_A.html,947,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.527593,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-24-ROUNDWAY-WILTSHIRE,Roundway | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/07/24/UK20130724_A.html,948,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.122187,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-07-28-BENESOV-STREDOCESKY-KRAJ,Benesov | Stredocesky kraj,https://www.cropcirclecenter.com/ccdata/2013/07/28/CZ20130728_A.html,949,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,6,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-08-01-MILK-HILL-WILTSHIRE-2,Milk Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/08/01/UK20130801_B.html,950,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,12,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-08-01-STONEHENGE-3,Stonehenge,https://www.cropcirclecenter.com/ccdata/2013/08/01/UK20130801_C.html,951,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.053586,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-08-04-CROP-CIRCLE-CENTER,crop circle center,https://www.cropcirclecenter.com/ccdata/2013/08/04/SK20130804_A.html,952,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,9,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-08-08-SILBURY-HILL-WILTSHIRE,Silbury Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/08/08/UK20130808_A.html,953,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.515335,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-08-11-HACKPEN-HILL-WILTSHIRE,Hackpen Hill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/08/11/UK20130811_A.html,954,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.82079,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-08-12-BESFORD-WORCESTERSHIRE,Besford | Worcestershire,https://www.cropcirclecenter.com/ccdata/2013/08/12/UK20130812_A.html,955,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.190399,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-08-12-TARLTON-GAUTENG,Tarlton | Gauteng,https://www.cropcirclecenter.com/ccdata/2013/08/12/SZ20130812_A.html,956,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.917869,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-08-23-BECKHAMPTON-WILTSHIRE,Beckhampton | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/08/23/UK20130823_A.html,957,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,22,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-08-23-MARDEN-HENGE-WILTSHIRE-2,Marden Henge | Wiltshire,https://www.cropcirclecenter.com/ccdata/2013/08/23/UK20130823_B.html,958,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.705273,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-11-02-IPUACU-SANTA-CATARINA-2,Ipuacu | Santa Catarina,https://www.cropcirclecenter.com/ccdata/2013/11/02/BR20131102_B.html,959,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.772065,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2013-12-29-SALINAS-VALLEY-CALIFORNIA,Salinas Valley | California,https://www.cropcirclecenter.com/ccdata/2013/12/29/US20131229_A.html,960,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,27,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-04-19-HOEVEN-NOORD-BRABANT,Hoeven | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2014/04/19/NL20140419_A.html,961,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,6,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-05-08-ETTEN-LEUR-NOORD-BRABANT,Etten-Leur | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2014/05/08/NL20140508_A.html,962,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.356547,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-05-17-MARSCIANO-UMBRIA,Marsciano | Umbria,https://www.cropcirclecenter.com/ccdata/2014/05/17/IT20140517.html,963,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,6,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-05-26-PEDWORTH-WORCESTERSHIRE,Pedworth | Worcestershire,https://www.cropcirclecenter.com/ccdata/2014/05/26/UK20140526_A.html,964,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.115029,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-06-06-CHILCOMB-HAMPSHIRE,Chilcomb | Hampshire,https://www.cropcirclecenter.com/ccdata/2014/06/06/UK20140606_A.html,965,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.611126,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-06-18-CHERHILL-WILTSHIRE,Cherhill | Wiltshire,https://www.cropcirclecenter.com/ccdata/2014/06/18/UK20140618_A.html,966,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.128958,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-06-22-WEST-KENNETT-WILTSHIRE,West Kennett | Wiltshire,https://www.cropcirclecenter.com/ccdata/2014/06/22/UK20140622_A.html,967,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.413513,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-06-24-WEST-KENNETT-WILTSHIRE-2,West Kennett | Wiltshire,https://www.cropcirclecenter.com/ccdata/2014/06/24/UK20140624_B.html,968,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.36437,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-06-26-NOORDHOEK-NOORD-BRABANT,Noordhoek | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2014/06/26/NL20140626_A.html,969,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,9,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-06-29-LOCATION-WITHHELD-WILTSHIRE-3,location withheld | Wiltshire,https://www.cropcirclecenter.com/ccdata/2014/06/29/UK20140629_C.html,970,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.824921,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-06-P-V-TICE-PLZE-SK-KRAJ,Přívětice | Plzeňský kraj,https://www.cropcirclecenter.com/ccdata/2014/07/06/CZ20140706_A.html,971,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.083869,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-09-HOEVEN-NOORD-BRABANT,Hoeven | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2014/07/09/NL20140709_A.html,972,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.784415,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-13-WEST-KENNETT-WILTSHIRE,West Kennett | Wiltshire,https://www.cropcirclecenter.com/ccdata/2014/07/13/UK20140713_A.html,973,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.501176,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-16-MARLBOROUGH-WILTSHIRE,Marlborough | Wiltshire,https://www.cropcirclecenter.com/ccdata/2014/07/16/UK20140716_A.html,974,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,24,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-16-ROOSENDAAL-NOORD-BRABANT-2,Roosendaal | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2014/07/16/NL20140716_B.html,975,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.714974,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-16-ZEVENBERGEN-NOORD-BRABANT-3,Zevenbergen | Noord Brabant,https://www.cropcirclecenter.com/ccdata/2014/07/16/NL20140716_C.html,976,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.037057,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-16-ZIERENBERG-HESSEN,Zierenberg | Hessen,https://www.cropcirclecenter.com/ccdata/2014/07/16/DE20140716_A.html,977,0.18,NEEDS_SOURCE_DIMENSION,NO_RATIO,COUNT_PRESENT_OTHER_FAMILY,NEEDS_SOURCE_DIMENSION,,10,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-24-SUTTON-HALL-ESSEX,Sutton Hall | Essex,https://www.cropcirclecenter.com/ccdata/2014/07/24/UK20140724_A.html,978,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.172287,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-25-MOMALLE-WALLONIE,Momalle | Wallonie,https://www.cropcirclecenter.com/ccdata/2014/07/25/BE20140725_A.html,979,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.048546,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-27-CHERINGTON-GLOUCESTERSHIRE,"Cherington, Gloucestershire",https://www.cropcirclecenter.com/ccdata/2014/07/26/UK20140726_A.html,980,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.577477,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
CC-2014-07-27-LONG-MAN-OF-WILMINGTON-EAST-SUSSEX-3,Long Man of Wilmington | East Sussex,https://www.cropcirclecenter.com/ccdata/2014/07/27/UK20140727_C.html,981,0.18,NEEDS_SOURCE_DIMENSION,REJECT,NO_COUNT,NEEDS_SOURCE_DIMENSION,0.436123,,,NEEDS_SOURCE_DIMENSION,absolute diameter by drone photogrammetry or diagram scale,MODEL_COMPARISON_ONLY
